file,element,cv,role_a,role_b,a_onsets,b_onsets,exact_fraction_a,nearest_abs_ticks_p50,nearest_abs_qn_p50,nearest_signed_ticks_p50,jaccard
Factory Styles/Groove Ballad.mid,Intro 1,2,BASS,ACC1,16,17,0.0625,168.0,0.875,24.0,0.03125
Factory Styles/Groove Ballad.mid,Intro 1,2,BASS,ACC2,16,35,0.625,0.0,0.0,0.0,0.24390243902439024
Factory Styles/Groove Ballad.mid,Intro 1,2,DRUM,ACC1,7,17,0.42857142857142855,192.0,1.0,0.0,0.14285714285714285
Factory Styles/Groove Ballad.mid,Intro 1,2,DRUM,ACC2,7,35,0.7142857142857143,0.0,0.0,0.0,0.13513513513513514
Factory Styles/Groove Ballad.mid,Ending 1,2,DRUM,PERC,113,77,0.6814159292035398,0.0,0.0,0.0,0.6814159292035398
Factory Styles/Groove Ballad.mid,Ending 1,2,DRUM,BASS,113,41,0.36283185840707965,48.0,0.25,0.0,0.36283185840707965
Factory Styles/Groove Ballad.mid,Ending 1,2,BASS,ACC1,41,17,0.14634146341463414,96.0,0.5,96.0,0.11538461538461539
Factory Styles/Groove Ballad.mid,Ending 1,2,BASS,ACC2,41,27,0.2926829268292683,88.0,0.4583333333333333,48.0,0.21428571428571427
Factory Styles/Groove Ballad.mid,Ending 1,2,DRUM,ACC1,113,17,0.1415929203539823,144.0,0.75,0.0,0.14035087719298245
Factory Styles/Groove Ballad.mid,Ending 1,2,DRUM,ACC2,113,27,0.19469026548672566,96.0,0.5,0.0,0.1864406779661017
Factory Styles/Groove Ballad.mid,Ending 1,2,DRUM,ACC3,113,95,0.8053097345132744,0.0,0.0,0.0,0.7777777777777778
Factory Styles/Groove Funk.mid,Variation 1,1,DRUM,PERC,40,64,0.8,0.0,0.0,0.0,0.4444444444444444
Factory Styles/Groove Funk.mid,Variation 1,1,DRUM,BASS,40,16,0.4,48.0,0.25,0.0,0.4
Factory Styles/Groove Funk.mid,Variation 1,1,BASS,ACC2,16,2,0.125,448.0,2.3333333333333335,-448.0,0.125
Factory Styles/Groove Funk.mid,Variation 1,1,DRUM,ACC2,40,2,0.05,464.0,2.4166666666666665,-384.0,0.05
Factory Styles/Groove Funk.mid,Variation 2,1,DRUM,PERC,40,64,0.8,0.0,0.0,0.0,0.4444444444444444
Factory Styles/Groove Funk.mid,Variation 2,1,DRUM,BASS,40,16,0.4,48.0,0.25,0.0,0.4
Factory Styles/Groove Funk.mid,Variation 2,1,BASS,ACC2,16,2,0.125,448.0,2.3333333333333335,-448.0,0.125
Factory Styles/Groove Funk.mid,Variation 2,1,DRUM,ACC2,40,2,0.05,464.0,2.4166666666666665,-384.0,0.05
Factory Styles/Groove Funk.mid,Variation 2,1,DRUM,ACC3,40,64,0.8,0.0,0.0,0.0,0.4444444444444444
Factory Styles/Groove Funk.mid,Variation 3,1,DRUM,PERC,40,64,0.8,0.0,0.0,0.0,0.4444444444444444
Factory Styles/Groove Funk.mid,Variation 3,1,DRUM,BASS,40,24,0.55,0.0,0.0,0.0,0.5238095238095238
Factory Styles/Groove Funk.mid,Variation 3,1,BASS,ACC2,24,2,0.08333333333333333,480.0,2.5,-464.0,0.08333333333333333
Factory Styles/Groove Funk.mid,Variation 3,1,DRUM,ACC2,40,2,0.05,464.0,2.4166666666666665,-384.0,0.05
Factory Styles/Groove Funk.mid,Variation 3,1,DRUM,ACC3,40,64,0.8,0.0,0.0,0.0,0.4444444444444444
Factory Styles/Groove Funk.mid,Variation 4,1,DRUM,PERC,38,64,0.8421052631578947,0.0,0.0,0.0,0.45714285714285713
Factory Styles/Groove Funk.mid,Variation 4,1,DRUM,BASS,38,18,0.47368421052631576,32.0,0.16666666666666666,0.0,0.47368421052631576
Factory Styles/Groove Funk.mid,Variation 4,1,BASS,ACC2,18,2,0.1111111111111111,384.0,2.0,-368.0,0.1111111111111111
Factory Styles/Groove Funk.mid,Variation 4,1,DRUM,ACC2,38,2,0.05263157894736842,480.0,2.5,-368.0,0.05263157894736842
Factory Styles/Groove Funk.mid,Variation 4,1,DRUM,ACC3,38,64,0.8421052631578947,0.0,0.0,0.0,0.45714285714285713
Factory Styles/Groove Funk.mid,Intro 1,1,DRUM,PERC,88,117,0.6363636363636364,0.0,0.0,0.0,0.37583892617449666
Factory Styles/Groove Funk.mid,Intro 1,1,DRUM,BASS,88,59,0.625,0.0,0.0,0.0,0.5978260869565217
Factory Styles/Groove Funk.mid,Intro 1,1,BASS,ACC2,59,59,0.01694915254237288,66.0,0.34375,-6.0,0.008547008547008548
Factory Styles/Groove Funk.mid,Intro 1,1,DRUM,ACC2,88,59,0.045454545454545456,63.5,0.3307291666666667,-1.0,0.027972027972027972
Factory Styles/Groove Funk.mid,Intro 1,1,DRUM,ACC3,88,172,0.5568181818181818,0.0,0.0,0.0,0.23222748815165878
Factory Styles/Groove Funk.mid,Intro 2,1,DRUM,PERC,18,64,0.8888888888888888,0.0,0.0,0.0,0.24242424242424243
Factory Styles/Groove Funk.mid,Intro 2,1,DRUM,BASS,18,15,0.3333333333333333,80.0,0.4166666666666667,0.0,0.2222222222222222
Factory Styles/Groove Funk.mid,Intro 2,1,BASS,ACC2,15,2,0.13333333333333333,736.0,3.8333333333333335,-736.0,0.13333333333333333
Factory Styles/Groove Funk.mid,Intro 2,1,DRUM,ACC2,18,2,0.1111111111111111,576.0,3.0,-480.0,0.1111111111111111
Factory Styles/Groove Funk.mid,Intro 2,1,DRUM,ACC3,18,64,0.8888888888888888,0.0,0.0,0.0,0.24242424242424243
Factory Styles/Groove Funk.mid,Intro 3,1,DRUM,PERC,5,9,0.4,35.0,0.18229166666666666,0.0,0.16666666666666666
Factory Styles/Groove Funk.mid,Fill 1,1,DRUM,PERC,11,16,0.7272727272727273,0.0,0.0,0.0,0.42105263157894735
Factory Styles/Groove Funk.mid,Fill 1,1,DRUM,BASS,11,4,0.36363636363636365,64.0,0.3333333333333333,0.0,0.36363636363636365
Factory Styles/Groove Funk.mid,Fill 1,1,BASS,ACC2,4,1,0.25,400.0,2.0833333333333335,-400.0,0.25
Factory Styles/Groove Funk.mid,Fill 1,1,DRUM,ACC2,11,1,0.09090909090909091,384.0,2.0,-384.0,0.09090909090909091
Factory Styles/Groove Funk.mid,Fill 2,1,DRUM,PERC,15,16,0.5333333333333333,0.0,0.0,0.0,0.34782608695652173
Factory Styles/Groove Funk.mid,Fill 2,1,DRUM,BASS,15,7,0.4,32.0,0.16666666666666666,0.0,0.375
Factory Styles/Groove Funk.mid,Fill 2,1,BASS,ACC2,7,1,0.14285714285714285,448.0,2.3333333333333335,-448.0,0.14285714285714285
Factory Styles/Groove Funk.mid,Fill 2,1,DRUM,ACC2,15,1,0.06666666666666667,480.0,2.5,-480.0,0.06666666666666667
Factory Styles/Groove Funk.mid,Fill 2,1,DRUM,ACC3,15,16,0.5333333333333333,0.0,0.0,0.0,0.34782608695652173
Factory Styles/Groove Funk.mid,Break,1,DRUM,PERC,5,9,0.4,35.0,0.18229166666666666,0.0,0.16666666666666666
Factory Styles/Groove Funk.mid,Break,1,DRUM,BASS,5,1,0.2,384.0,2.0,-384.0,0.2
Factory Styles/Groove Funk.mid,Break,1,BASS,ACC2,1,1,1.0,0.0,0.0,0.0,1.0
Factory Styles/Groove Funk.mid,Break,1,DRUM,ACC2,5,1,0.2,384.0,2.0,-384.0,0.2
Factory Styles/Groove Funk.mid,Break,1,DRUM,ACC3,5,1,0.2,384.0,2.0,-384.0,0.2
Factory Styles/Groove Funk.mid,Ending 1,1,DRUM,PERC,53,64,0.6037735849056604,0.0,0.0,0.0,0.3764705882352941
Factory Styles/Groove Funk.mid,Ending 1,1,DRUM,BASS,53,40,0.7547169811320755,0.0,0.0,0.0,0.7547169811320755
Factory Styles/Groove Funk.mid,Ending 1,1,BASS,ACC1,40,62,0.0,7.5,0.0390625,1.5,0.0
Factory Styles/Groove Funk.mid,Ending 1,1,BASS,ACC2,40,21,0.5,16.0,0.08333333333333333,0.0,0.4878048780487805
Factory Styles/Groove Funk.mid,Ending 1,1,DRUM,ACC1,53,62,0.0,8.0,0.041666666666666664,2.0,0.0
Factory Styles/Groove Funk.mid,Ending 1,1,DRUM,ACC2,53,21,0.37735849056603776,32.0,0.16666666666666666,0.0,0.37037037037037035
Factory Styles/Groove Funk.mid,Ending 1,1,DRUM,ACC3,53,98,0.39622641509433965,2.0,0.010416666666666666,0.0,0.16153846153846155
Factory Styles/Groove Funk.mid,Ending 2,1,DRUM,BASS,5,3,0.6,0.0,0.0,0.0,0.6
Factory Styles/Groove Funk.mid,Ending 2,1,BASS,ACC2,3,3,0.6666666666666666,0.0,0.0,0.0,0.5
Factory Styles/Groove Funk.mid,Ending 2,1,DRUM,ACC2,5,3,0.4,16.0,0.08333333333333333,0.0,0.3333333333333333
Factory Styles/Groove Funk.mid,Ending 2,1,DRUM,ACC3,5,3,0.4,4.0,0.020833333333333332,0.0,0.3333333333333333
Factory Styles/Groove Funk.mid,Ending 3,1,DRUM,PERC,15,16,0.5333333333333333,0.0,0.0,0.0,0.34782608695652173
Factory Styles/Groove Funk.mid,Ending 3,1,DRUM,BASS,15,7,0.4,32.0,0.16666666666666666,0.0,0.375
Factory Styles/Groove Funk.mid,Ending 3,1,BASS,ACC2,7,1,0.14285714285714285,448.0,2.3333333333333335,-448.0,0.14285714285714285
Factory Styles/Groove Funk.mid,Ending 3,1,DRUM,ACC2,15,1,0.06666666666666667,480.0,2.5,-480.0,0.06666666666666667
Factory Styles/Groove Funk.mid,Ending 3,1,DRUM,ACC3,15,16,0.5333333333333333,0.0,0.0,0.0,0.34782608695652173
Factory Styles/Groove Funk.mid,Intro 1,2,DRUM,PERC,89,118,0.8314606741573034,0.0,0.0,0.0,0.556390977443609
Factory Styles/Groove Funk.mid,Intro 1,2,DRUM,BASS,89,65,0.6629213483146067,0.0,0.0,0.0,0.6210526315789474
Factory Styles/Groove Funk.mid,Intro 1,2,BASS,ACC1,65,65,0.06153846153846154,41.0,0.21354166666666666,-2.0,0.031746031746031744
Factory Styles/Groove Funk.mid,Intro 1,2,BASS,ACC2,65,23,0.2923076923076923,96.0,0.5,0.0,0.2753623188405797
Factory Styles/Groove Funk.mid,Intro 1,2,DRUM,ACC1,89,65,0.06741573033707865,66.0,0.34375,-1.0,0.04054054054054054
Factory Styles/Groove Funk.mid,Intro 1,2,DRUM,ACC2,89,23,0.25842696629213485,96.0,0.5,0.0,0.25842696629213485
Factory Styles/Groove Funk.mid,Intro 1,2,DRUM,ACC3,89,195,0.5280898876404494,0.0,0.0,0.0,0.19831223628691982
Factory Styles/Groove Funk.mid,Ending 1,2,DRUM,PERC,53,80,0.9811320754716981,0.0,0.0,0.0,0.6419753086419753
Factory Styles/Groove Funk.mid,Ending 1,2,DRUM,BASS,53,40,0.7547169811320755,0.0,0.0,0.0,0.7547169811320755
Factory Styles/Groove Funk.mid,Ending 1,2,BASS,ACC1,40,62,0.0,8.0,0.041666666666666664,3.0,0.0
Factory Styles/Groove Funk.mid,Ending 1,2,BASS,ACC2,40,21,0.375,32.0,0.16666666666666666,0.0,0.32608695652173914
Factory Styles/Groove Funk.mid,Ending 1,2,DRUM,ACC1,53,62,0.0,8.0,0.041666666666666664,2.0,0.0
Factory Styles/Groove Funk.mid,Ending 1,2,DRUM,ACC2,53,21,0.32075471698113206,32.0,0.16666666666666666,0.0,0.2982456140350877
Factory Styles/Groove Funk.mid,Ending 1,2,DRUM,ACC3,53,80,0.39622641509433965,2.0,0.010416666666666666,0.0,0.1875
Factory Styles/Groove It Up.mid,Variation 1,1,DRUM,PERC,64,2,0.03125,456.0,2.375,288.0,0.03125
Factory Styles/Groove It Up.mid,Variation 1,1,DRUM,BASS,64,20,0.3125,48.0,0.25,0.0,0.3125
Factory Styles/Groove It Up.mid,Variation 1,1,BASS,ACC1,20,42,1.0,0.0,0.0,0.0,0.47619047619047616
Factory Styles/Groove It Up.mid,Variation 1,1,BASS,ACC2,20,60,1.0,0.0,0.0,0.0,0.3333333333333333
Factory Styles/Groove It Up.mid,Variation 1,1,DRUM,ACC1,64,42,0.65625,0.0,0.0,0.0,0.65625
Factory Styles/Groove It Up.mid,Variation 1,1,DRUM,ACC2,64,60,0.9375,0.0,0.0,0.0,0.9375
Factory Styles/Groove It Up.mid,Variation 2,1,DRUM,PERC,64,4,0.0625,192.0,1.0,48.0,0.0625
Factory Styles/Groove It Up.mid,Variation 2,1,DRUM,BASS,64,20,0.3125,48.0,0.25,0.0,0.3125
Factory Styles/Groove It Up.mid,Variation 2,1,BASS,ACC2,20,40,1.0,0.0,0.0,0.0,0.5
Factory Styles/Groove It Up.mid,Variation 2,1,DRUM,ACC2,64,40,0.625,0.0,0.0,0.0,0.625
Factory Styles/Groove It Up.mid,Variation 3,1,DRUM,PERC,64,16,0.25,144.0,0.75,0.0,0.25
Factory Styles/Groove It Up.mid,Variation 3,1,DRUM,BASS,64,28,0.4375,48.0,0.25,0.0,0.4375
Factory Styles/Groove It Up.mid,Variation 3,1,BASS,ACC1,28,4,0.07142857142857142,360.0,1.875,-72.0,0.06666666666666667
Factory Styles/Groove It Up.mid,Variation 3,1,BASS,ACC2,28,48,0.7142857142857143,0.0,0.0,0.0,0.35714285714285715
Factory Styles/Groove It Up.mid,Variation 3,1,DRUM,ACC1,64,4,0.0625,360.0,1.875,-96.0,0.0625
Factory Styles/Groove It Up.mid,Variation 3,1,DRUM,ACC2,64,48,0.75,0.0,0.0,0.0,0.75
Factory Styles/Groove It Up.mid,Variation 4,1,DRUM,PERC,68,18,0.029411764705882353,72.0,0.375,-5.0,0.023809523809523808
Factory Styles/Groove It Up.mid,Variation 4,1,DRUM,BASS,68,32,0.47058823529411764,1.0,0.005208333333333333,0.0,0.47058823529411764
Factory Styles/Groove It Up.mid,Variation 4,1,BASS,ACC1,32,8,0.125,168.0,0.875,0.0,0.1111111111111111
Factory Styles/Groove It Up.mid,Variation 4,1,BASS,ACC2,32,52,0.75,0.0,0.0,0.0,0.4
Factory Styles/Groove It Up.mid,Variation 4,1,DRUM,ACC1,68,8,0.11764705882352941,192.0,1.0,24.0,0.11764705882352941
Factory Styles/Groove It Up.mid,Variation 4,1,DRUM,ACC2,68,52,0.7647058823529411,0.0,0.0,0.0,0.7647058823529411
Factory Styles/Groove It Up.mid,Intro 1,1,DRUM,PERC,64,2,0.03125,456.0,2.375,288.0,0.03125
Factory Styles/Groove It Up.mid,Intro 1,1,DRUM,BASS,64,23,0.359375,48.0,0.25,0.0,0.359375
Factory Styles/Groove It Up.mid,Intro 1,1,BASS,ACC1,23,42,1.0,0.0,0.0,0.0,0.5476190476190477
Factory Styles/Groove It Up.mid,Intro 1,1,BASS,ACC2,23,60,1.0,0.0,0.0,0.0,0.38333333333333336
Factory Styles/Groove It Up.mid,Intro 1,1,DRUM,ACC1,64,42,0.65625,0.0,0.0,0.0,0.65625
Factory Styles/Groove It Up.mid,Intro 1,1,DRUM,ACC2,64,60,0.9375,0.0,0.0,0.0,0.9375
Factory Styles/Groove It Up.mid,Intro 1,1,DRUM,ACC3,64,1,0.015625,1368.0,7.125,1368.0,0.015625
Factory Styles/Groove It Up.mid,Intro 2,1,DRUM,PERC,33,8,0.24242424242424243,144.0,0.75,-48.0,0.24242424242424243
Factory Styles/Groove It Up.mid,Intro 2,1,DRUM,BASS,33,14,0.42424242424242425,48.0,0.25,0.0,0.42424242424242425
Factory Styles/Groove It Up.mid,Intro 2,1,BASS,ACC1,14,2,0.07142857142857142,360.0,1.875,-192.0,0.06666666666666667
Factory Styles/Groove It Up.mid,Intro 2,1,BASS,ACC2,14,20,0.7142857142857143,0.0,0.0,0.0,0.4166666666666667
Factory Styles/Groove It Up.mid,Intro 2,1,DRUM,ACC1,33,2,0.06060606060606061,384.0,2.0,-240.0,0.06060606060606061
Factory Styles/Groove It Up.mid,Intro 2,1,DRUM,ACC2,33,20,0.6060606060606061,0.0,0.0,0.0,0.6060606060606061
Factory Styles/Groove It Up.mid,Fill 1,1,DRUM,PERC,15,1,0.06666666666666667,384.0,2.0,-384.0,0.06666666666666667
Factory Styles/Groove It Up.mid,Fill 1,1,DRUM,BASS,15,10,0.5333333333333333,0.0,0.0,0.0,0.47058823529411764
Factory Styles/Groove It Up.mid,Fill 1,1,BASS,ACC1,10,3,0.2,168.0,0.875,-168.0,0.18181818181818182
Factory Styles/Groove It Up.mid,Fill 1,1,BASS,ACC2,10,3,0.1,216.0,1.125,-216.0,0.08333333333333333
Factory Styles/Groove It Up.mid,Fill 1,1,DRUM,ACC1,15,3,0.2,240.0,1.25,-240.0,0.2
Factory Styles/Groove It Up.mid,Fill 1,1,DRUM,ACC2,15,3,0.2,288.0,1.5,-288.0,0.2
Factory Styles/Groove It Up.mid,Fill 2,1,DRUM,PERC,17,4,0.23529411764705882,192.0,1.0,-192.0,0.23529411764705882
Factory Styles/Groove It Up.mid,Fill 2,1,DRUM,BASS,17,7,0.4117647058823529,48.0,0.25,0.0,0.4117647058823529
Factory Styles/Groove It Up.mid,Fill 2,1,BASS,ACC1,7,2,0.14285714285714285,144.0,0.75,144.0,0.125
Factory Styles/Groove It Up.mid,Fill 2,1,BASS,ACC2,7,12,0.7142857142857143,0.0,0.0,0.0,0.35714285714285715
Factory Styles/Groove It Up.mid,Fill 2,1,DRUM,ACC1,17,2,0.11764705882352941,192.0,1.0,96.0,0.11764705882352941
Factory Styles/Groove It Up.mid,Fill 2,1,DRUM,ACC2,17,12,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765
Factory Styles/Groove It Up.mid,Fill 2,1,DRUM,ACC3,17,1,0.058823529411764705,192.0,1.0,192.0,0.058823529411764705
Factory Styles/Groove It Up.mid,Break,1,DRUM,PERC,8,1,0.125,600.0,3.125,-600.0,0.125
Factory Styles/Groove It Up.mid,Break,1,DRUM,BASS,8,3,0.375,47.5,0.24739583333333334,0.0,0.375
Factory Styles/Groove It Up.mid,Break,1,BASS,ACC1,3,1,0.3333333333333333,576.0,3.0,-576.0,0.3333333333333333
Factory Styles/Groove It Up.mid,Break,1,BASS,ACC2,3,3,0.6666666666666666,0.0,0.0,0.0,0.5
Factory Styles/Groove It Up.mid,Break,1,DRUM,ACC1,8,1,0.125,600.0,3.125,-600.0,0.125
Factory Styles/Groove It Up.mid,Break,1,DRUM,ACC2,8,3,0.375,47.5,0.24739583333333334,24.0,0.375
Factory Styles/Groove It Up.mid,Ending 1,1,DRUM,PERC,65,18,0.27692307692307694,48.0,0.25,0.0,0.27692307692307694
Factory Styles/Groove It Up.mid,Ending 1,1,DRUM,BASS,65,31,0.47692307692307695,2.0,0.010416666666666666,0.0,0.47692307692307695
Factory Styles/Groove It Up.mid,Ending 1,1,BASS,ACC1,31,4,0.06451612903225806,336.0,1.75,-48.0,0.06060606060606061
Factory Styles/Groove It Up.mid,Ending 1,1,BASS,ACC2,31,55,0.9032258064516129,0.0,0.0,0.0,0.4827586206896552
Factory Styles/Groove It Up.mid,Ending 1,1,DRUM,ACC1,65,4,0.06153846153846154,336.0,1.75,-48.0,0.06153846153846154
Factory Styles/Groove It Up.mid,Ending 1,1,DRUM,ACC2,65,55,0.8461538461538461,0.0,0.0,0.0,0.8461538461538461
Factory Styles/Groove It Up.mid,Ending 1,1,DRUM,ACC3,65,1,0.015384615384615385,1440.0,7.5,1440.0,0.015384615384615385
Factory Styles/Groove It Up.mid,Ending 2,1,DRUM,PERC,60,13,0.016666666666666666,101.0,0.5260416666666666,-4.0,0.013888888888888888
Factory Styles/Groove It Up.mid,Ending 2,1,DRUM,BASS,60,22,0.35,48.0,0.25,0.0,0.3442622950819672
Factory Styles/Groove It Up.mid,Ending 2,1,BASS,ACC1,22,7,0.13636363636363635,143.0,0.7447916666666666,0.0,0.11538461538461539
Factory Styles/Groove It Up.mid,Ending 2,1,BASS,ACC2,22,37,0.8181818181818182,0.0,0.0,0.0,0.43902439024390244
Factory Styles/Groove It Up.mid,Ending 2,1,DRUM,ACC1,60,7,0.08333333333333333,144.0,0.75,48.0,0.08064516129032258
Factory Styles/Groove It Up.mid,Ending 2,1,DRUM,ACC2,60,37,0.6,0.0,0.0,0.0,0.5901639344262295
Factory Styles/Groove It Up.mid,Ending 2,1,DRUM,ACC3,60,1,0.016666666666666666,981.0,5.109375,981.0,0.016666666666666666
Factory Styles/Groove It Up.mid,Ending 3,1,DRUM,PERC,17,1,0.058823529411764705,384.0,2.0,384.0,0.058823529411764705
Factory Styles/Groove It Up.mid,Ending 3,1,DRUM,BASS,17,6,0.35294117647058826,48.0,0.25,0.0,0.35294117647058826
Factory Styles/Groove It Up.mid,Ending 3,1,BASS,ACC1,6,1,0.16666666666666666,360.0,1.875,360.0,0.16666666666666666
Factory Styles/Groove It Up.mid,Ending 3,1,BASS,ACC2,6,11,1.0,0.0,0.0,0.0,0.5454545454545454
Factory Styles/Groove It Up.mid,Ending 3,1,DRUM,ACC1,17,1,0.058823529411764705,384.0,2.0,384.0,0.058823529411764705
Factory Styles/Groove It Up.mid,Ending 3,1,DRUM,ACC2,17,11,0.6470588235294118,0.0,0.0,0.0,0.6470588235294118
Factory Styles/Groove It Up.mid,Ending 3,1,DRUM,ACC3,17,1,0.058823529411764705,384.0,2.0,384.0,0.058823529411764705
Factory Styles/Groove It Up.mid,Variation 1,2,DRUM,PERC,64,2,0.03125,456.0,2.375,288.0,0.03125
Factory Styles/Groove It Up.mid,Variation 1,2,DRUM,BASS,64,20,0.3125,48.0,0.25,0.0,0.3125
Factory Styles/Groove It Up.mid,Variation 1,2,BASS,ACC1,20,43,0.9,0.0,0.0,0.0,0.4
Factory Styles/Groove It Up.mid,Variation 1,2,BASS,ACC2,20,60,1.0,0.0,0.0,0.0,0.3333333333333333
Factory Styles/Groove It Up.mid,Variation 1,2,DRUM,ACC1,64,43,0.671875,0.0,0.0,0.0,0.671875
Factory Styles/Groove It Up.mid,Variation 1,2,DRUM,ACC2,64,60,0.9375,0.0,0.0,0.0,0.9375
Factory Styles/Groove It Up.mid,Variation 1,2,DRUM,ACC3,64,1,0.015625,768.0,4.0,-168.0,0.015625
Factory Styles/Groove It Up.mid,Variation 3,2,DRUM,PERC,64,16,0.25,144.0,0.75,0.0,0.25
Factory Styles/Groove It Up.mid,Variation 3,2,DRUM,BASS,64,28,0.4375,48.0,0.25,0.0,0.4375
Factory Styles/Groove It Up.mid,Variation 3,2,BASS,ACC1,28,4,0.07142857142857142,360.0,1.875,-72.0,0.06666666666666667
Factory Styles/Groove It Up.mid,Variation 3,2,BASS,ACC2,28,40,0.7142857142857143,0.0,0.0,0.0,0.4166666666666667
Factory Styles/Groove It Up.mid,Variation 3,2,DRUM,ACC1,64,4,0.0625,360.0,1.875,-96.0,0.0625
Factory Styles/Groove It Up.mid,Variation 3,2,DRUM,ACC2,64,40,0.625,0.0,0.0,0.0,0.625
Factory Styles/Groove It Up.mid,Variation 4,2,DRUM,PERC,68,18,0.029411764705882353,72.0,0.375,-5.0,0.023809523809523808
Factory Styles/Groove It Up.mid,Variation 4,2,DRUM,BASS,68,32,0.47058823529411764,2.0,0.010416666666666666,0.0,0.47058823529411764
Factory Styles/Groove It Up.mid,Variation 4,2,BASS,ACC1,32,8,0.0625,168.0,0.875,3.0,0.05263157894736842
Factory Styles/Groove It Up.mid,Variation 4,2,BASS,ACC2,32,52,0.0,3.0,0.015625,3.0,0.0
Factory Styles/Groove It Up.mid,Variation 4,2,DRUM,ACC1,68,8,0.058823529411764705,190.5,0.9921875,25.5,0.05555555555555555
Factory Styles/Groove It Up.mid,Variation 4,2,DRUM,ACC2,68,52,0.0,3.0,0.015625,3.0,0.0
Factory Styles/Groove It Up.mid,Intro 1,2,DRUM,BASS,64,24,0.375,48.0,0.25,0.0,0.375
Factory Styles/Groove It Up.mid,Intro 1,2,BASS,ACC1,24,40,0.75,0.0,0.0,0.0,0.391304347826087
Factory Styles/Groove It Up.mid,Intro 1,2,BASS,ACC2,24,39,0.5833333333333334,0.0,0.0,0.0,0.2857142857142857
Factory Styles/Groove It Up.mid,Intro 1,2,DRUM,ACC1,64,40,0.625,0.0,0.0,0.0,0.625
Factory Styles/Groove It Up.mid,Intro 1,2,DRUM,ACC2,64,39,0.609375,0.0,0.0,0.0,0.609375
Factory Styles/Groove It Up.mid,Intro 1,2,DRUM,ACC3,64,1,0.015625,1368.0,7.125,1368.0,0.015625
Factory Styles/Groove It Up.mid,Fill 1,2,DRUM,PERC,16,1,0.0625,408.0,2.125,-408.0,0.0625
Factory Styles/Groove It Up.mid,Fill 1,2,DRUM,BASS,16,10,0.5625,0.0,0.0,0.0,0.5294117647058824
Factory Styles/Groove It Up.mid,Fill 1,2,BASS,ACC1,10,3,0.2,168.0,0.875,-168.0,0.18181818181818182
Factory Styles/Groove It Up.mid,Fill 1,2,BASS,ACC2,10,3,0.1,216.0,1.125,-216.0,0.08333333333333333
Factory Styles/Groove It Up.mid,Fill 1,2,DRUM,ACC1,16,3,0.1875,264.0,1.375,-264.0,0.1875
Factory Styles/Groove It Up.mid,Fill 1,2,DRUM,ACC2,16,3,0.1875,312.0,1.625,-312.0,0.1875
Factory Styles/Groove It Up.mid,Fill 2,2,DRUM,PERC,18,4,0.0,173.0,0.9010416666666666,-173.0,0.0
Factory Styles/Groove It Up.mid,Fill 2,2,DRUM,BASS,18,8,0.4444444444444444,24.5,0.12760416666666666,0.0,0.4444444444444444
Factory Styles/Groove It Up.mid,Fill 2,2,BASS,ACC1,8,2,0.0,168.0,0.875,99.0,0.0
Factory Styles/Groove It Up.mid,Fill 2,2,BASS,ACC2,8,13,0.0,3.0,0.015625,3.0,0.0
Factory Styles/Groove It Up.mid,Fill 2,2,DRUM,ACC1,18,2,0.0,192.0,1.0,123.0,0.0
Factory Styles/Groove It Up.mid,Fill 2,2,DRUM,ACC2,18,13,0.0,3.0,0.015625,3.0,0.0
Factory Styles/Groove It Up.mid,Break,2,DRUM,PERC,12,1,0.08333333333333333,540.0,2.8125,-540.0,0.08333333333333333
Factory Styles/Groove It Up.mid,Break,2,DRUM,BASS,12,3,0.25,48.0,0.25,12.0,0.25
Factory Styles/Groove It Up.mid,Break,2,BASS,ACC1,3,1,0.3333333333333333,576.0,3.0,-576.0,0.3333333333333333
Factory Styles/Groove It Up.mid,Break,2,BASS,ACC2,3,3,0.6666666666666666,0.0,0.0,0.0,0.5
Factory Styles/Groove It Up.mid,Break,2,DRUM,ACC1,12,1,0.08333333333333333,540.0,2.8125,-540.0,0.08333333333333333
Factory Styles/Groove It Up.mid,Break,2,DRUM,ACC2,12,3,0.25,108.0,0.5625,72.0,0.25
Factory Styles/Groove It Up.mid,Ending 1,2,DRUM,PERC,65,18,0.27692307692307694,48.0,0.25,0.0,0.27692307692307694
Factory Styles/Groove It Up.mid,Ending 1,2,DRUM,BASS,65,31,0.47692307692307695,2.0,0.010416666666666666,0.0,0.47692307692307695
Factory Styles/Groove It Up.mid,Ending 1,2,BASS,ACC1,31,4,0.06451612903225806,336.0,1.75,-48.0,0.06060606060606061
Factory Styles/Groove It Up.mid,Ending 1,2,BASS,ACC2,31,57,0.9032258064516129,0.0,0.0,0.0,0.4666666666666667
Factory Styles/Groove It Up.mid,Ending 1,2,DRUM,ACC1,65,4,0.06153846153846154,336.0,1.75,-48.0,0.06153846153846154
Factory Styles/Groove It Up.mid,Ending 1,2,DRUM,ACC2,65,57,0.8769230769230769,0.0,0.0,0.0,0.8769230769230769
Factory Styles/Groove It Up.mid,Ending 1,2,DRUM,ACC3,65,1,0.015384615384615385,1440.0,7.5,1440.0,0.015384615384615385
Factory Styles/Groove It Up.mid,Variation 1,3,DRUM,PERC,64,2,0.03125,456.0,2.375,288.0,0.03125
Factory Styles/Groove It Up.mid,Variation 1,3,DRUM,BASS,64,20,0.3125,48.0,0.25,0.0,0.3125
