file,role,cv,transition,rhythm_jaccard,same_rhythm_mask,sound_same,sound_added,sound_removed,delta_notes_per_bar,delta_onsets_per_bar,delta_velocity_p50,delta_velocity_p90,delta_register_width,delta_polyphony_mean,delta_fine_subdivision_fraction,delta_offbeat_8th_fraction,delta_strum_fraction,delta_staccato_fraction,delta_legato_overlap_fraction
Factory Styles/70's Disco 2.mid,ACC4,1,V3->V4,0.3333333333333333,False,False,1,1,1.5,0.375,18.5,16.0,0,0.0,0.0,0.28571,0.0,0.5,-0.41667
Factory Styles/70's Disco 2.mid,DRUM,2,V1->V2,0.8125,False,True,0,0,-10.875,-4.625,48.0,0.0,-54,-0.21480999999999995,0.0,-0.08631999999999998,-0.03125,-0.2865599999999999,0.28656000000000004
Factory Styles/70's Disco 2.mid,DRUM,2,V2->V3,0.9285714285714286,False,True,0,0,-2.75,-2.5,-14.0,0.0,18,0.052769999999999984,0.02548,0.038569999999999965,0.0102,0.37893,-0.40457
Factory Styles/70's Disco 2.mid,DRUM,2,V3->V4,0.6428571428571429,False,True,0,0,-0.625,-1.0,20.0,0.0,-17,0.06458000000000008,-0.02548,0.007330000000000031,-0.0102,-0.49240000000000006,0.5180400000000001
Factory Styles/70's Disco 2.mid,PERC,2,V1->V2,0.16666666666666666,False,True,0,0,18.5,14.5,-12.0,-10.0,-16,0.2623,0.23377,0.38961,0.125,-0.37908,0.24837
Factory Styles/70's Disco 2.mid,PERC,2,V2->V3,0.5263157894736842,False,True,0,0,-2.25,0.25,9.0,10.0,3,-0.16552999999999995,0.17799,-0.21314000000000002,-0.08333,0.26056,-0.15948
Factory Styles/70's Disco 2.mid,BASS,2,V1->V2,1.0,True,False,1,1,0.0,0.0,-10.0,6.0,-4,0.0,0.0,0.0,0.0,-0.6349199999999999,0.38095
Factory Styles/70's Disco 2.mid,BASS,2,V2->V3,0.8,False,True,0,0,0.25,0.25,3.0,10.0,13,0.0,0.0,-0.015149999999999941,0.0,0.13065000000000004,-0.08864
Factory Styles/70's Disco 2.mid,BASS,2,V3->V4,0.75,False,False,1,1,1.5,1.5,16.0,-10.0,-16,0.0,0.0,-0.07458999999999999,0.0,0.26472999999999997,-0.29231
Factory Styles/70's Disco 2.mid,ACC1,2,V1->V2,0.2,False,False,1,1,0.125,-0.375,3.0,4.0,0,0.90909,0.0,0.41303999999999996,0.0,0.0,0.0
Factory Styles/70's Disco 2.mid,ACC1,2,V2->V3,0.25,False,True,0,0,1.75,2.125,9.0,15.200000000000017,9,-1.48,0.07895,-0.26316,0.0,0.31429,-0.6571400000000001
Factory Styles/70's Disco 2.mid,ACC1,2,V3->V4,0.2222222222222222,False,True,0,0,-1.0,-1.875,-4.0,-19.200000000000017,-12,1.48,-0.07895,-0.23684,0.0,-0.20318000000000003,-0.12064
Factory Styles/70's Disco 2.mid,ACC2,2,V1->V2,0.34782608695652173,False,False,1,1,19.875,12.125,-8.0,-6.0,-2,0.45588000000000006,-0.10528000000000001,0.09323999999999996,0.03797,0.04220999999999997,0.37056
Factory Styles/70's Disco 2.mid,ACC2,2,V2->V3,0.37037037037037035,False,False,1,1,-12.375,-7.625,8.0,0.0,9,-0.13588,0.11616000000000001,-0.10100999999999996,0.13224,0.0029000000000000137,-0.02362000000000003
Factory Styles/70's Disco 2.mid,ACC2,2,V3->V4,0.2916666666666667,False,False,1,1,10.0,5.0,-4.0,-3.199999999999932,34,0.23651999999999984,-0.19237000000000004,0.15789,-0.1408,-0.17817,0.11935000000000001
Factory Styles/70's Disco 2.mid,ACC3,2,V1->V2,0.6363636363636364,False,True,0,0,2.75,0.875,20.0,21.0,-9,0.6521699999999999,0.042760000000000006,0.21711000000000003,0.0,0.33333,-0.88889
Factory Styles/70's Disco 2.mid,ACC3,2,V2->V3,0.3,False,True,0,0,-1.0,0.375,-12.0,-18.0,4,-0.4983199999999999,0.32807,-0.24211000000000002,0.0,-0.33333,0.75096
Factory Styles/70's Disco 2.mid,ACC3,2,V3->V4,0.3157894736842105,False,True,0,0,-0.75,-1.5,-4.0,-4.0,-7,0.56044,-0.43333,0.06667000000000001,0.0,0.09091,-0.22570999999999997
Factory Styles/70's Disco 2.mid,ACC4,2,V2->V3,1.0,True,True,0,0,0.0,0.0,-4.0,-1.5,0,0.0,0.0,0.0,0.0,0.0,0.08333999999999997
Factory Styles/70's Disco 2.mid,ACC4,2,V3->V4,0.3333333333333333,False,False,1,1,2.0,0.5,10.0,8.5,0,0.0,0.0,0.25,0.0,0.42857,0.15476
Factory Styles/70's Disco 2.mid,DRUM,3,V1->V2,0.8125,False,True,0,0,-10.875,-4.625,48.0,0.0,-54,-0.21480999999999995,0.0,-0.08631999999999998,-0.03125,-0.2865599999999999,0.28656000000000004
Factory Styles/70's Disco 2.mid,PERC,3,V1->V2,0.16666666666666666,False,True,0,0,18.5,14.5,-12.0,-10.0,-16,0.2623,0.23377,0.38961,0.125,-0.37908,0.24837
Factory Styles/70's Disco 2.mid,BASS,3,V1->V2,1.0,True,False,1,1,0.0,0.0,-11.0,-16.0,0,0.0,0.0,0.0,0.0,-0.5396799999999999,0.4127
Factory Styles/70's Disco 2.mid,ACC1,3,V1->V2,0.2,False,False,1,1,0.25,-0.25,0.0,4.0,-6,0.7999999999999998,-0.04545,0.45455,0.0,0.0,0.0
Factory Styles/70's Disco 2.mid,ACC2,3,V1->V2,0.34782608695652173,False,False,1,1,19.875,12.125,-8.0,-6.0,-4,0.45588000000000006,-0.10528000000000001,0.09323999999999996,0.10127,0.04220999999999997,0.37056
Factory Styles/70's Disco 2.mid,ACC3,3,V1->V2,0.6363636363636364,False,True,0,0,2.75,0.875,18.0,21.0,-12,0.6521699999999999,0.042760000000000006,0.21711000000000003,0.0,0.33333,-0.88889
Factory Styles/8 Beat Analog 1.mid,DRUM,1,V1->V2,0.8888888888888888,False,True,0,0,0.25,0.25,0.0,0.0,4,-0.01894000000000018,0.0,-0.0072600000000001,0.0,0.0,0.0
Factory Styles/8 Beat Analog 1.mid,DRUM,1,V2->V3,0.7,False,True,0,0,-3.5,-2.5,24.0,5.0,-1,0.08959000000000028,0.0,-0.24914999999999993,0.0,0.0,0.0
Factory Styles/8 Beat Analog 1.mid,DRUM,1,V3->V4,0.5833333333333334,False,True,0,0,6.5,3.5,-27.0,0.0,4,0.06111,0.0,0.17948000000000003,0.0,0.0,0.0
Factory Styles/8 Beat Analog 1.mid,BASS,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/8 Beat Analog 1.mid,BASS,1,V2->V3,0.4,False,True,0,0,0.5,0.5,12.5,27.0,0,0.0,0.5,-0.13889,0.0,0.0,0.08626999999999996
Factory Styles/8 Beat Analog 1.mid,BASS,1,V3->V4,0.3333333333333333,False,True,0,0,0.0,0.0,-2.0,-2.0,0,0.0,-0.5,0.16667000000000004,0.0,0.0,-0.11764999999999998
Factory Styles/8 Beat Analog 1.mid,ACC2,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/8 Beat Analog 1.mid,ACC2,1,V2->V3,1.0,True,True,0,0,0.0,0.0,7.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/8 Beat Analog 1.mid,ACC2,1,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/8 Beat Analog 1.mid,ACC4,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/8 Beat Analog 1.mid,ACC1,1,V2->V3,0.16666666666666666,False,False,1,1,5.0,1.5,0.0,10.0,11,0.6666699999999999,0.0,0.44443999999999995,0.0,0.16,-0.6400000000000001
Factory Styles/8 Beat Analog 1.mid,ACC1,1,V3->V4,0.5714285714285714,False,False,1,1,2.5,0.75,2.0,5.0,0,0.08333000000000013,0.0,0.12313000000000007,0.0,-0.06909,-0.08726999999999996
Factory Styles/8 Beat Analog 1.mid,PERC,1,V3->V4,0.8888888888888888,False,True,0,0,10.25,0.25,12.0,15.0,19,1.21212,0.0,-0.06163999999999997,0.0,0.0,0.0
Factory Styles/8 Beat Analog 1.mid,ACC5,1,V3->V4,1.0,True,True,0,0,-1.25,0.25,10.0,15.200000000000017,-2,-2.25,0.0,0.0,0.0,-0.125,0.125
Factory Styles/8 Beat Analog 2.mid,DRUM,1,V1->V2,0.625,False,True,0,0,14.75,3.5,-24.0,12.0,24,0.7425899999999999,0.0,-0.0783299999999999,0.0,-0.29021,0.011890000000000012
Factory Styles/8 Beat Analog 2.mid,DRUM,1,V2->V3,1.0,True,True,0,0,9.75,2.5,-7.0,3.0,0,0.28241000000000005,0.0,-0.08151000000000003,0.0,-0.09518000000000004,0.02038000000000001
Factory Styles/8 Beat Analog 2.mid,DRUM,1,V3->V4,1.0,True,True,0,0,-5.25,0.0,17.0,3.0,0,-0.3281200000000002,0.0,0.05664999999999998,0.0,0.06487000000000004,0.23219
Factory Styles/8 Beat Analog 2.mid,PERC,1,V1->V2,0.3333333333333333,False,True,0,0,-0.5,-0.5,23.0,0.0,-6,0.0,0.0,-0.33333,0.0,0.0,0.0
Factory Styles/8 Beat Analog 2.mid,PERC,1,V2->V3,0.125,False,True,0,0,7.0,7.0,-40.0,-6.299999999999997,0,0.0,0.0,0.5,0.0,-0.3871,0.0
Factory Styles/8 Beat Analog 2.mid,PERC,1,V3->V4,0.5,False,True,0,0,9.0,8.0,-11.0,15.299999999999997,6,0.0625,0.0,-0.23529,0.0,-0.35917,0.029850000000000005
Factory Styles/8 Beat Analog 2.mid,BASS,1,V1->V2,0.36363636363636365,False,True,0,0,3.25,3.25,-18.0,-12.599999999999994,7,0.0,0.0,-0.008619999999999989,0.0,-0.24285999999999996,0.10714
Factory Styles/8 Beat Analog 2.mid,BASS,1,V2->V3,0.6666666666666666,False,True,0,0,2.75,2.75,3.0,12.599999999999994,5,0.0,0.0,-0.016380000000000006,0.0,-0.12637,0.02106999999999999
Factory Styles/8 Beat Analog 2.mid,BASS,1,V3->V4,0.6,False,True,0,0,-4.75,-4.75,5.0,3.0,-10,0.0,0.0,-0.03451999999999997,0.0,0.16923000000000002,-0.07820999999999999
Factory Styles/8 Beat Analog 2.mid,ACC1,1,V1->V2,0.2727272727272727,False,True,0,0,4.0,0.75,1.0,-1.2000000000000028,3,0.7461500000000001,0.0,0.30373,0.0,0.61471,-0.62059
Factory Styles/8 Beat Analog 2.mid,ACC1,1,V2->V3,0.25,False,True,0,0,0.0,0.25,-1.0,8.799999999999997,10,-0.20328999999999997,0.0,-0.08107999999999999,0.0,-0.61765,0.14706
Factory Styles/8 Beat Analog 2.mid,ACC1,1,V3->V4,0.4166666666666667,False,True,0,0,4.0,1.5,3.0,-5.999999999999986,-1,0.007139999999999702,0.0,-0.08159000000000005,0.0,0.10294,0.15045
Factory Styles/8 Beat Analog 2.mid,ACC2,1,V3->V4,1.0,True,True,0,0,-0.75,0.25,7.5,23.0,0,-2.5,0.0,0.0,0.0,0.0,0.0
Factory Styles/8 Beat Analog 2.mid,ACC3,1,V3->V4,0.9333333333333333,False,True,0,0,11.0,3.5,8.5,8.0,3,0.3417000000000001,0.0,-0.02149000000000001,0.0,-0.23726000000000003,0.2335
Factory Styles/8 Beat Analog 2.mid,ACC4,1,V3->V4,0.6666666666666666,False,True,0,0,11.25,2.75,-4.0,20.799999999999997,6,0.44872000000000023,0.0,0.027329999999999965,0.0,0.17475000000000002,-0.10108999999999999
Factory Styles/80's Dance.mid,DRUM,1,V1->V2,0.9375,False,True,0,0,7.0,4.0,0.0,0.0,-4,0.020829999999999682,0.0,-0.12685000000000002,0.0,0.0,0.0
Factory Styles/80's Dance.mid,DRUM,1,V2->V3,0.5,False,True,0,0,-11.0,-8.0,-14.0,0.0,0,0.3125,0.0,0.10185,0.0,0.0,0.0
Factory Styles/80's Dance.mid,DRUM,1,V3->V4,0.5,False,True,0,0,15.0,8.0,4.0,0.0,14,-0.0625,0.0,-0.06452,0.0,0.0,0.0
Factory Styles/80's Dance.mid,PERC,1,V1->V2,0.8125,False,True,0,0,18.0,3.0,22.0,2.0,41,0.87981,0.0,0.05042000000000002,0.0,0.0,0.0
Factory Styles/80's Dance.mid,PERC,1,V2->V3,1.0,True,True,0,0,3.5,0.0,24.0,-26.0,-24,0.21875,0.0,0.09090999999999999,0.0,0.0,0.0
Factory Styles/80's Dance.mid,PERC,1,V3->V4,0.625,False,True,0,0,-26.0,-7.5,14.0,28.0,0,-0.9356599999999999,0.0,-0.17662,0.0,0.0,0.0
Factory Styles/80's Dance.mid,BASS,1,V1->V2,0.45454545454545453,False,True,0,0,-0.25,-0.25,16.0,3.799999999999997,-4,0.0,0.0,-0.13421,0.0,0.46199,0.0
Factory Styles/80's Dance.mid,BASS,1,V2->V3,0.2222222222222222,False,True,0,0,-0.75,-0.75,0.0,0.0,-12,0.0,0.0,-0.31579,0.0,-0.57778,0.0
Factory Styles/80's Dance.mid,BASS,1,V3->V4,0.2727272727272727,False,True,0,0,3.25,3.25,-22.0,0.0,12,0.0,0.0,0.34483,0.0,0.04999999999999999,0.03571
Factory Styles/80's Dance.mid,ACC1,1,V1->V2,0.3333333333333333,False,False,1,1,4.25,0.75,-14.0,-12.799999999999983,-5,1.0,0.0,0.2,0.0,0.3,0.05
Factory Styles/80's Dance.mid,ACC1,1,V2->V3,0.3333333333333333,False,True,0,0,-6.0,-1.0,20.0,12.0,-19,-4.0,0.0,-0.2,0.0,-0.3,-0.05
Factory Styles/80's Dance.mid,ACC1,1,V3->V4,0.25,False,False,1,1,6.75,2.0,-30.0,-10.0,12,2.11111,0.0,0.07143,0.0,0.28,0.04
Factory Styles/80's Dance.mid,ACC2,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/80's Dance.mid,ACC2,1,V2->V3,0.07142857142857142,False,False,1,1,-12.25,-12.25,-38.0,-59.6,7,0.0,0.0,-0.21569,0.0,-0.7,0.0
Factory Styles/80's Dance.mid,ACC2,1,V3->V4,0.07142857142857142,False,False,1,1,12.25,12.25,38.0,59.6,-7,0.0,0.0,0.21569,0.0,0.7,0.0
Factory Styles/80's Dance.mid,ACC3,1,V1->V2,1.0,True,False,1,1,0.25,0.0,-9.0,-1.7999999999999972,7,1.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/80's Dance.mid,ACC3,1,V2->V3,1.0,True,True,0,0,0.0,0.25,7.0,6.199999999999996,5,-1.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/80's Dance.mid,ACC3,1,V3->V4,1.0,True,True,0,0,0.5,0.0,-14.0,-20.4,5,1.0,0.0,0.0,0.0,0.0,1.0
Factory Styles/Acoustic Bld_3_4.mid,DRUM,1,V1->V2,1.0,True,True,0,0,4.0,0.0,17.0,23.5,14,0.5,0.0,0.16666999999999998,0.0,0.16232000000000002,-0.023189999999999995
Factory Styles/Acoustic Bld_3_4.mid,DRUM,1,V2->V3,0.8,False,True,0,0,2.75,0.75,0.0,15.200000000000003,0,0.18571000000000004,0.0,-0.12429999999999997,0.0,-0.11670000000000003,0.06178000000000001
Factory Styles/Acoustic Bld_3_4.mid,DRUM,1,V3->V4,1.0,True,True,0,0,14.0,0.0,11.0,12.400000000000006,22,1.5999999999999999,0.0,-0.12498000000000004,0.0,0.019260000000000055,-0.007050000000000001
Factory Styles/Acoustic Bld_3_4.mid,BASS,1,V1->V2,0.8,False,True,0,0,0.5,0.5,0.5,1.4000000000000057,0,0.0,0.0,0.11111,0.0,-0.17647000000000002,0.0
Factory Styles/Acoustic Bld_3_4.mid,BASS,1,V2->V3,0.8333333333333334,False,True,0,0,0.25,0.25,25.0,26.0,0,0.0,0.0,0.04678,0.0,0.12090999999999996,0.0
Factory Styles/Acoustic Bld_3_4.mid,BASS,1,V3->V4,1.0,True,True,0,0,0.0,0.0,20.0,18.0,0,0.0,0.0,0.0,0.0,-0.94444,0.0
Factory Styles/Acoustic Bld_3_4.mid,ACC1,1,V1->V2,1.0,True,True,0,0,0.0,0.0,0.0,0.09999999999999432,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Acoustic Bld_3_4.mid,ACC1,1,V2->V3,0.4,False,False,1,1,9.5,4.5,23.5,16.0,1,-1.0,0.0,-0.5294099999999999,0.0,-0.06061000000000005,0.0
Factory Styles/Acoustic Bld_3_4.mid,PERC,1,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Acoustic Bld_3_4.mid,PERC,1,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Acoustic Bld_3_4.mid,ACC5,1,V2->V3,0.875,False,False,1,1,14.5,1.75,2.0,1.2000000000000028,0,1.3399999999999999,0.0,-0.40476,0.0,-0.75,-0.21154000000000003
Factory Styles/Acoustic Bld_3_4.mid,ACC5,1,V3->V4,0.5,False,False,1,1,4.0,8.0,6.0,10.099999999999994,-5,-1.5,0.0,-0.17857,0.0,0.0,0.0
Factory Styles/Acoustic Bld_3_4.mid,ACC3,1,V3->V4,1.0,True,True,0,0,0.0,0.0,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Acoustic Bld_3_4.mid,DRUM,2,V1->V2,1.0,True,True,0,0,4.0,0.0,17.0,23.5,14,0.5,0.0,0.16666999999999998,0.0,0.16232000000000002,-0.023189999999999995
Factory Styles/Acoustic Bld_3_4.mid,DRUM,2,V2->V3,0.8,False,True,0,0,2.75,0.75,0.0,15.200000000000003,0,0.18571000000000004,0.0,-0.12429999999999997,0.0,-0.11670000000000003,0.06178000000000001
Factory Styles/Acoustic Bld_3_4.mid,DRUM,2,V3->V4,1.0,True,True,0,0,14.0,0.0,11.0,12.400000000000006,22,1.5999999999999999,0.0,-0.12498000000000004,0.0,0.019260000000000055,-0.007050000000000001
Factory Styles/Acoustic Bld_3_4.mid,BASS,2,V1->V2,0.8333333333333334,False,True,0,0,0.25,0.25,0.0,0.0,0,0.0,0.0,0.04678,0.0,-0.15278000000000003,0.0
Factory Styles/Acoustic Bld_3_4.mid,BASS,2,V2->V3,1.0,True,True,0,0,0.5,0.5,25.0,26.0,3,0.0,0.0,0.08020999999999998,0.0,0.027780000000000027,0.0
Factory Styles/Acoustic Bld_3_4.mid,BASS,2,V3->V4,1.0,True,True,0,0,-0.5,-0.5,20.0,18.0,-3,0.0,0.0,-0.08020999999999998,0.0,-0.75,0.0
Factory Styles/Acoustic Bld_3_4.mid,ACC1,2,V1->V2,0.5,False,True,0,0,-2.0,-0.5,-1.0,0.8999999999999986,0,0.0,0.0,0.08888999999999991,0.0,0.10456999999999994,0.0
Factory Styles/Acoustic Bld_3_4.mid,ACC1,2,V2->V3,0.3333333333333333,False,False,1,1,9.0,4.5,11.0,15.0,0,-1.0,0.0,-0.44445,0.0,-0.025209999999999844,0.0
Factory Styles/Acoustic Bld_3_4.mid,PERC,2,V2->V3,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Acoustic Bld_3_4.mid,PERC,2,V3->V4,1.0,True,True,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Acoustic Bld_3_4.mid,ACC5,2,V2->V3,0.875,False,False,1,1,12.25,1.75,3.0,2.9000000000000057,0,0.98,0.0,-0.42857,0.0,-0.85,-0.15
Factory Styles/Acoustic Bld_3_4.mid,ACC5,2,V3->V4,0.5,False,False,1,1,4.0,8.0,6.0,10.099999999999994,-3,-1.5,0.0,-0.17857,0.0,0.0,0.0
Factory Styles/Acoustic Bld_3_4.mid,ACC3,2,V3->V4,1.0,True,True,0,0,0.0,0.0,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Factory Styles/Al Funk.mid,DRUM,1,V1->V2,1.0,True,True,0,0,6.5,1.25,-15.0,-1.5999999999999943,14,0.33709999999999973,-0.012839999999999997,0.025029999999999997,-0.001749999999999998,0.16264,0.0022000000000000353
Factory Styles/Al Funk.mid,DRUM,1,V2->V3,0.9047619047619048,False,True,0,0,2.0,1.0,4.0,0.09999999999999432,4,0.027980000000000116,0.027389999999999998,-0.04260999999999998,0.019179999999999996,-0.04716999999999999,0.02298
Factory Styles/Al Funk.mid,DRUM,1,V3->V4,0.8571428571428571,False,True,0,0,0.75,-1.75,20.0,3.0,12,0.25199000000000016,-0.030869999999999998,0.031840000000000035,-0.017039999999999996,0.05406999999999998,0.09714
Factory Styles/Al Funk.mid,BASS,1,V1->V2,0.5384615384615384,False,True,0,0,1.25,1.25,7.5,6.0,-49,0.0,0.0,-0.04830999999999999,0.0,0.16577000000000003,0.13636
Factory Styles/Al Funk.mid,BASS,1,V2->V3,0.5,False,False,1,1,4.5,4.5,-12.0,-3.0,0,0.0,0.0,0.11876999999999999,0.0,-0.18636000000000008,0.013639999999999985
Factory Styles/Al Funk.mid,BASS,1,V3->V4,0.5333333333333333,False,True,0,0,-0.625,-0.75,6.0,3.0,0,0.01316000000000006,0.0,0.019010000000000027,0.0,0.050000000000000044,-0.08421
Factory Styles/Al Funk.mid,ACC1,1,V1->V2,0.5,False,True,0,0,-0.25,0.0,10.0,-0.6000000000000085,-7,-0.25,0.0,-0.23529,0.0,0.25641,-0.25641
Factory Styles/Al Funk.mid,ACC1,1,V2->V3,0.3,False,False,1,1,9.0,3.25,7.0,7.0,7,-0.9411800000000001,0.0,0.01923,0.0,0.26666999999999996,-0.64667
Factory Styles/Al Funk.mid,ACC1,1,V3->V4,0.5714285714285714,False,True,0,0,0.5,2.375,-10.0,5.0,-7,-1.02108,0.0,0.25855,0.0,-0.07169999999999999,0.036599999999999994
Factory Styles/Al Funk.mid,ACC3,1,V1->V2,0.8125,False,True,0,0,-1.75,-1.75,4.0,-8.100000000000009,-4,0.0,0.0,0.017340000000000022,0.0,-0.02665999999999996,-0.16981
Factory Styles/Al Funk.mid,ACC3,1,V2->V3,0.8125,False,True,0,0,17.0,4.25,3.0,6.6000000000000085,66,0.79688,0.0,-0.041820000000000024,0.0,-0.2884900000000001,0.2973
Factory Styles/Al Funk.mid,ACC3,1,V3->V4,0.9411764705882353,False,True,0,0,13.875,0.5,-1.0,-3.6000000000000085,0,0.7864500000000001,0.01173,0.037949999999999984,0.008,-0.03696,-0.00024000000000001798
Factory Styles/Al Funk.mid,ACC2,1,V3->V4,0.125,False,False,1,1,-8.75,-3.75,-16.0,-28.400000000000006,-12,1.47059,0.0,-0.09302,0.0,-0.4,0.6166699999999999
Factory Styles/Al Funk.mid,DRUM,2,V1->V2,0.95,False,True,0,0,7.5,1.5,-12.5,-1.5,5,0.3777800000000002,-0.0037799999999999917,0.01325000000000004,-0.0014299999999999972,0.11741000000000003,0.029960000000000042
Factory Styles/Al Funk.mid,DRUM,2,V2->V3,0.8636363636363636,False,True,0,0,1.0,0.75,1.5,0.0,8,-0.012700000000000378,0.018329999999999992,-0.030830000000000024,0.018859999999999995,-0.017330000000000012,-0.0047800000000000065
Factory Styles/Al Funk.mid,DRUM,2,V3->V4,0.782608695652174,False,True,0,0,1.0,-1.5,20.0,4.600000000000023,57,0.2372599999999998,-0.021539999999999997,0.029230000000000034,-0.017039999999999996,0.047119999999999995,0.10722999999999999
Factory Styles/Al Funk.mid,BASS,2,V1->V2,0.46153846153846156,False,True,0,0,1.25,1.25,7.5,3.3999999999999915,-50,0.0,0.0,-0.13526,0.0,0.02940999999999999,0.13636
Factory Styles/Al Funk.mid,BASS,2,V2->V3,0.42857142857142855,False,False,1,1,4.5,4.5,-12.0,-0.3999999999999915,2,0.0,0.0,0.20572,0.0,-0.050000000000000044,0.013639999999999985
Factory Styles/Al Funk.mid,BASS,2,V3->V4,0.7857142857142857,False,True,0,0,-0.375,-0.375,12.0,0.0,0,0.0,0.0,0.11237999999999998,0.0,-0.44999999999999996,0.14487000000000003
Factory Styles/Al Funk.mid,ACC1,2,V1->V2,0.5454545454545454,False,True,0,0,6.75,2.0,-4.0,-1.4000000000000057,-6,0.3125,0.0,0.16327,0.0,-0.14333999999999997,-0.14558000000000001
Factory Styles/Al Funk.mid,ACC1,2,V2->V3,0.6,False,False,1,1,7.5,2.5,6.0,10.0,18,-0.02403999999999984,0.0,0.14053000000000002,0.0,0.17546,-0.11826
Factory Styles/Al Funk.mid,ACC1,2,V3->V4,0.4666666666666667,False,True,0,0,-3.125,0.375,-2.0,-6.400000000000006,-18,-0.6202800000000002,0.0,-0.19102000000000002,0.0,-0.11147000000000007,0.1526
Factory Styles/Al Funk.mid,ACC3,2,V1->V2,0.875,False,True,0,0,-2.25,-2.5,7.0,-4.800000000000011,7,0.021740000000000093,0.0,0.030010000000000037,0.0,-0.09209,-0.043870000000000006
Factory Styles/Al Funk.mid,ACC3,2,V2->V3,0.8235294117647058,False,True,0,0,14.5,5.0,4.0,14.000000000000028,60,0.5691699999999997,0.019050000000000004,-0.07882,0.0,-0.25878,0.23286
Factory Styles/Al Funk.mid,ACC3,2,V3->V4,1.0,True,True,0,0,16.625,0.0,-4.0,-9.200000000000017,2,1.00757,-0.007390000000000004,0.05208999999999997,0.008,-0.017599999999999998,-0.0027599999999999847
Factory Styles/Al Funk.mid,ACC2,2,V3->V4,0.3,False,False,1,1,-7.625,-2.75,-8.0,-9.0,-12,-0.2916699999999999,0.0,0.0026300000000000004,0.0,-0.36324999999999996,0.66667
Factory Styles/Al Funk.mid,DRUM,3,V1->V2,0.9047619047619048,False,True,0,0,8.25,2.0,-10.0,-1.5,17,0.37454999999999994,0.005060000000000002,0.015149999999999997,-0.0014299999999999972,0.13233999999999996,0.049299999999999955
Factory Styles/Al Funk.mid,DRUM,3,V2->V3,0.8260869565217391,False,True,0,0,0.75,0.0,3.5,0.0,-2,0.04838999999999993,0.008309999999999998,-0.017829999999999957,0.01956,-0.035459999999999964,-0.0016199999999999548
Factory Styles/Al Funk.mid,DRUM,3,V3->V4,0.8571428571428571,False,True,0,0,0.25,-1.5,15.5,3.0,14,0.19413000000000014,-0.029689999999999998,0.01694000000000001,-0.017740000000000002,0.05726999999999999,0.07464000000000004
Factory Styles/Al Funk.mid,BASS,3,V1->V2,0.4375,False,True,0,0,6.5,6.25,9.0,9.0,9,0.02326000000000006,0.0,0.005049999999999971,0.0,0.017779999999999963,0.18605
Factory Styles/Al Funk.mid,BASS,3,V2->V3,0.8571428571428571,False,False,1,1,1.25,1.0,-1.5,1.0,0,0.01929000000000003,0.0,0.05844000000000005,0.0,-0.16921999999999998,0.23948000000000003
Factory Styles/Al Funk.mid,BASS,3,V3->V4,0.8571428571428571,False,True,0,0,-0.75,-0.25,-14.0,-7.0,-66,-0.04255000000000009,0.0,0.06212000000000001,0.0,-0.06640000000000001,-0.20575000000000002
Factory Styles/Al Funk.mid,ACC1,3,V1->V2,0.3333333333333333,False,True,0,0,12.5,7.25,-1.0,1.0,7,-2.1619,0.0,0.004040000000000016,0.0,0.23487,0.03860999999999998
Factory Styles/Al Funk.mid,ACC1,3,V2->V3,0.9375,False,False,1,1,4.25,1.75,1.0,7.599999999999994,1,0.04286000000000012,0.0,0.05715999999999999,0.0,0.16439000000000004,-0.11553
Factory Styles/Al Funk.mid,ACC1,3,V3->V4,0.5,False,True,0,0,-6.625,-3.625,-2.0,-7.599999999999994,-13,0.2038899999999999,0.0,-0.10226999999999999,0.0,-0.19039000000000006,-0.004239999999999994
