file,element,role,pair,rhythm_jaccard,same_rhythm_mask,density_ratio,velocity_p50_delta,register_width_delta,sound_same
Factory Styles/Movie Swing.mid,Variation 1,BASS,CV1-CV3,0.42857142857142855,False,0.8333333333333334,5.5,-8,True
Factory Styles/Movie Swing.mid,Variation 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,-3,True
Factory Styles/Movie Swing.mid,Variation 1,ACC1,CV1-CV3,1.0,True,1.0,0.0,-3,True
Factory Styles/Movie Swing.mid,Variation 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 1,ACC2,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Movie Swing.mid,Variation 1,ACC4,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 2,DRUM,CV1-CV2,0.75,False,1.0388349514563107,1.0,0,True
Factory Styles/Movie Swing.mid,Variation 2,DRUM,CV1-CV3,0.75,False,1.0388349514563107,1.0,0,True
Factory Styles/Movie Swing.mid,Variation 2,BASS,CV1-CV2,0.7777777777777778,False,1.027027027027027,1.5,2,True
Factory Styles/Movie Swing.mid,Variation 2,BASS,CV1-CV3,0.5,False,0.8648648648648649,6.0,-7,True
Factory Styles/Movie Swing.mid,Variation 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,2,True
Factory Styles/Movie Swing.mid,Variation 2,ACC1,CV1-CV3,1.0,True,1.0,0.0,1,True
Factory Styles/Movie Swing.mid,Variation 2,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 2,ACC2,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 2,ACC4,CV1-CV2,1.0,True,1.0,0.0,2,True
Factory Styles/Movie Swing.mid,Variation 2,ACC4,CV1-CV3,1.0,True,1.0,0.0,2,True
Factory Styles/Movie Swing.mid,Variation 3,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 3,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 3,DRUM,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 3,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 3,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 3,PERC,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 3,BASS,CV1-CV2,0.7777777777777778,False,0.975609756097561,3.5,-3,True
Factory Styles/Movie Swing.mid,Variation 3,BASS,CV1-CV3,0.7777777777777778,False,0.975609756097561,4.0,-4,True
Factory Styles/Movie Swing.mid,Variation 3,BASS,CV1-CV4,0.5,False,0.7804878048780488,3.0,-12,True
Factory Styles/Movie Swing.mid,Variation 3,ACC1,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Movie Swing.mid,Variation 3,ACC1,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 3,ACC1,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 3,ACC2,CV1-CV2,0.16666666666666666,False,0.9013157894736842,-1.0,-6,True
Factory Styles/Movie Swing.mid,Variation 3,ACC2,CV1-CV3,0.16666666666666666,False,0.9013157894736842,-1.0,-6,True
Factory Styles/Movie Swing.mid,Variation 3,ACC2,CV1-CV4,0.16666666666666666,False,0.9013157894736842,-1.0,-6,True
Factory Styles/Movie Swing.mid,Variation 3,ACC3,CV1-CV2,1.0,True,1.0,0.0,3,True
Factory Styles/Movie Swing.mid,Variation 3,ACC3,CV1-CV3,1.0,True,1.0,0.0,3,True
Factory Styles/Movie Swing.mid,Variation 3,ACC3,CV1-CV4,1.0,True,1.0,0.0,3,True
Factory Styles/Movie Swing.mid,Variation 3,ACC4,CV1-CV2,1.0,True,1.0,0.0,3,True
Factory Styles/Movie Swing.mid,Variation 3,ACC4,CV1-CV3,1.0,True,1.0,0.0,3,True
Factory Styles/Movie Swing.mid,Variation 3,ACC4,CV1-CV4,1.0,True,1.0,0.0,3,True
Factory Styles/Movie Swing.mid,Variation 4,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,DRUM,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,PERC,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,BASS,CV1-CV2,1.0,True,0.8541666666666666,2.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,BASS,CV1-CV3,1.0,True,0.8541666666666666,2.5,0,True
Factory Styles/Movie Swing.mid,Variation 4,BASS,CV1-CV4,0.5,False,0.6666666666666666,1.5,-12,True
Factory Styles/Movie Swing.mid,Variation 4,ACC1,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Movie Swing.mid,Variation 4,ACC1,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,ACC1,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,ACC2,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,ACC2,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,ACC3,CV1-CV2,1.0,True,1.0,0.0,3,True
Factory Styles/Movie Swing.mid,Variation 4,ACC3,CV1-CV3,1.0,True,1.0,0.0,3,True
Factory Styles/Movie Swing.mid,Variation 4,ACC3,CV1-CV4,1.0,True,1.0,0.0,3,True
Factory Styles/Movie Swing.mid,Variation 4,ACC4,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,ACC4,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Variation 4,ACC4,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Intro 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Intro 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Intro 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Intro 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Intro 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Intro 1,ACC3,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Intro 1,ACC4,CV1-CV2,1.0,True,1.0208333333333335,0.0,0,True
Factory Styles/Movie Swing.mid,Intro 1,ACC5,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Intro 2,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Intro 2,BASS,CV1-CV2,1.0,True,1.0,0.5,0,True
Factory Styles/Movie Swing.mid,Intro 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Movie Swing.mid,Intro 2,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Intro 2,ACC3,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Intro 2,ACC4,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Fill 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Fill 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Fill 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Movie Swing.mid,Fill 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Movie Swing.mid,Fill 1,ACC3,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Fill 1,ACC4,CV1-CV2,1.0,True,1.1666666666666667,0.0,0,True
Factory Styles/Movie Swing.mid,Fill 2,DRUM,CV1-CV2,1.0,True,1.0,10.0,0,True
Factory Styles/Movie Swing.mid,Fill 2,BASS,CV1-CV2,0.6,False,1.0,6.0,-8,True
Factory Styles/Movie Swing.mid,Fill 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Movie Swing.mid,Fill 2,ACC2,CV1-CV2,1.0,True,0.9230769230769231,5.5,0,True
Factory Styles/Movie Swing.mid,Fill 2,ACC3,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Fill 2,ACC4,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Break,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Break,BASS,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Movie Swing.mid,Break,ACC1,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Movie Swing.mid,Break,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Break,ACC4,CV1-CV2,1.0,True,1.1666666666666667,0.0,0,True
Factory Styles/Movie Swing.mid,Ending 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Ending 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Ending 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Ending 1,ACC1,CV1-CV2,1.0,True,0.8571428571428571,0.0,-5,False
Factory Styles/Movie Swing.mid,Ending 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Ending 1,ACC3,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Ending 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Movie Swing.mid,Ending 1,ACC5,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Musette Waltz.mid,Intro 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Musette Waltz.mid,Intro 1,BASS,CV1-CV2,1.0,True,1.0909090909090908,0.0,2,True
Factory Styles/Musette Waltz.mid,Intro 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Musette Waltz.mid,Intro 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Musette Waltz.mid,Intro 1,ACC3,CV1-CV2,0.3191489361702128,False,0.7894736842105263,0.0,2,True
Factory Styles/Musette Waltz.mid,Intro 1,ACC5,CV1-CV2,0.5,False,0.9166666666666667,0.0,-3,True
Factory Styles/Musette Waltz.mid,Ending 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Musette Waltz.mid,Ending 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Musette Waltz.mid,Ending 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Musette Waltz.mid,Ending 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Musette Waltz.mid,Ending 1,ACC3,CV1-CV2,1.0,True,1.0,-3.0,2,True
Factory Styles/Musette Waltz.mid,Ending 1,ACC4,CV1-CV2,1.0,True,1.0,-1.0,-1,True
Factory Styles/Musette Waltz.mid,Ending 1,ACC5,CV1-CV2,1.0,True,0.9444444444444444,0.0,4,True
Factory Styles/Oberkr_ Polka 1.mid,Intro 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 1.mid,Intro 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 1.mid,Intro 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 1.mid,Intro 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 1.mid,Intro 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 1.mid,Intro 1,ACC3,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Oberkr_ Polka 1.mid,Intro 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 1.mid,Intro 1,ACC5,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 1.mid,Ending 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 1.mid,Ending 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 1.mid,Ending 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 1.mid,Ending 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 1.mid,Ending 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 1.mid,Ending 1,ACC3,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Oberkr_ Polka 1.mid,Ending 1,ACC4,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 1.mid,Ending 1,ACC5,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 1,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 1,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 1,PERC,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 1,BASS,CV1-CV2,1.0,True,1.0,0.0,7,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 1,BASS,CV1-CV3,0.6666666666666666,False,0.9411764705882353,0.0,7,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 1,ACC1,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 1,ACC2,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 1,ACC5,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 1,ACC5,CV1-CV3,1.0,True,0.9846153846153847,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,DRUM,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,PERC,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,BASS,CV1-CV2,1.0,True,1.0,0.0,4,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,BASS,CV1-CV3,0.5,False,0.8888888888888888,0.0,7,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,BASS,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,ACC1,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,ACC1,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,ACC2,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,ACC2,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,ACC2,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,ACC5,CV1-CV2,1.0,True,1.0476190476190477,0.0,-1,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,ACC5,CV1-CV3,1.0,True,1.0158730158730158,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 2,ACC5,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,DRUM,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,PERC,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,BASS,CV1-CV2,1.0,True,1.0,0.0,11,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,BASS,CV1-CV3,0.5,False,0.8421052631578947,0.0,7,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,BASS,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC1,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC1,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC2,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC2,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC2,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC3,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC3,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC4,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC4,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC4,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC5,CV1-CV2,1.0,True,1.046875,0.0,-1,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC5,CV1-CV3,1.0,True,1.0,0.0,-12,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 3,ACC5,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,DRUM,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,PERC,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,BASS,CV1-CV2,1.0,True,1.0,0.0,4,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,BASS,CV1-CV3,0.6666666666666666,False,0.9411764705882353,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,BASS,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC1,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC1,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC2,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC2,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC3,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC3,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC4,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC4,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC4,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC5,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC5,CV1-CV3,1.0,True,0.9846153846153847,0.0,-12,True
Factory Styles/Oberkr_ Polka 2.mid,Variation 4,ACC5,CV1-CV4,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 1,BASS,CV1-CV2,1.0,True,1.0,0.0,2,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 1,ACC2,CV1-CV2,0.8823529411764706,False,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 1,ACC3,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 1,ACC4,CV1-CV2,0.9230769230769231,False,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 1,ACC5,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 2,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 2,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 2,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 2,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 2,ACC3,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 2,ACC4,CV1-CV2,1.0,True,1.0,0.0,1,True
Factory Styles/Oberkr_ Polka 2.mid,Intro 2,ACC5,CV1-CV2,1.0,True,1.0,0.0,-13,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,-4,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 1,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 1,ACC5,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 2,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 2,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 2,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 2,ACC2,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 2,ACC3,CV1-CV2,0.5714285714285714,False,1.6666666666666667,-3.0,-2,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 2,ACC4,CV1-CV2,0.5714285714285714,False,1.6666666666666667,1.0,5,True
Factory Styles/Oberkr_ Polka 2.mid,Fill 2,ACC5,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Oberkr_ Polka 2.mid,Ending 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Ending 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Oberkr_ Polka 2.mid,Ending 1,BASS,CV1-CV2,1.0,True,1.0,0.0,2,True
Factory Styles/Oberkr_ Polka 2.mid,Ending 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
