msb,lsb,program,sound,styles,roles,elements,counts,cc_thresholds,pitchbend,aftertouch,nrpn,rpn
121,2,73,Jazz Flute Expr.,1,"[[""ACC1"",1]]","[[""Intro 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,3,71,Clarinet Ens.,1,"[[""ACC1"",1]]","[[""Break"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,11,26,Soft Jazz Guitar,1,"[[""ACC2"",1]]","[[""Ending 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,5,73,Jazz Flute Expr.,1,"[[""ACC1"",1]]","[[""Intro 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,9,71,Clarinet Ens.,1,"[[""ACC1"",1]]","[[""Ending 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,11,59,Wah Trumpet,1,"[[""ACC2"",1]]","[[""Ending 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,8,50,Synth Strings1GM,1,"[[""ACC5"",1]]","[[""Ending 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,30,Stereo Dist.Gtr,1,"[[""ACC5"",1]]","[[""Ending 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,27,61,Tight Brass 3,1,"[[""ACC5"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,6,34,Picked E.Bass 2,1,"[[""BASS"",1]]","[[""Intro 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,10,91,Pop Synth Pad 2,1,"[[""ACC3"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,10,91,Fresh Air 1,1,"[[""ACC3"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,13,34,Picked Bass RX,1,"[[""BASS"",1]]","[[""Intro 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,10,33,Finger Bass RX,1,"[[""BASS"",1]]","[[""Fill 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,28,24,Brazilian Guitar,1,"[[""ACC2"",1]]","[[""Fill 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,2,28,Muted Guitar 2,1,"[[""ACC4"",1]]","[[""Ending 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,16,28,Clean Funk RX1,1,"[[""ACC4"",1]]","[[""Variation 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,10,28,Clean Guitar RX3,1,"[[""ACC4"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,12,28,Clean Funk RX1,1,"[[""ACC4"",1]]","[[""Intro 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,9,28,Clean Guitar RX1,1,"[[""ACC3"",1]]","[[""Fill 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,14,52,Oh-Ah Voices,1,"[[""ACC3"",1]]","[[""Break"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,7,52,Oh-Ah Voices,1,"[[""ACC5"",1]]","[[""Intro 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,6,55,Brass Impact,1,"[[""ACC4"",1]]","[[""Ending 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,2,59,Mute Ensemble 1,1,"[[""ACC3"",1]]","[[""Variation 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,13,4,Dyno Tine EP 2,1,"[[""ACC1"",1]]","[[""Variation 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,9,5,White Pad EP,1,"[[""ACC1"",1]]","[[""Variation 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,9,4,Dyno Tine EP 2,1,"[[""ACC1"",1]]","[[""Variation 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,1,50,Analog Strings 2,1,"[[""ACC1"",1]]","[[""Variation 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,2,5,Detuned EP 2,1,"[[""ACC5"",1]]","[[""Variation 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,1,0,AcousticPiano GM,1,"[[""ACC4"",1]]","[[""Fill 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,4,59,Mute Trumpet GM,1,"[[""ACC3"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,3,59,Mute Trumpet GM,1,"[[""ACC3"",1]]","[[""Ending 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,26,Soft Jazz Guitar,1,"[[""ACC5"",1]]","[[""Fill 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,5,48,Strings Ens.1 GM,1,"[[""ACC5"",1]]","[[""Ending 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,49,Movie Strings 2,1,"[[""ACC5"",1]]","[[""Ending 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,23,61,Tight Brass 1,1,"[[""ACC2"",1]]","[[""Ending 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,1,48,i3 Strings,1,"[[""ACC4"",1]]","[[""Fill 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,5,0,Rock Piano,1,"[[""ACC1"",1]]","[[""Ending 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,8,28,Mute Vel. Gtr,1,"[[""ACC2"",1]]","[[""Variation 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,1,126,Footsteps,1,"[[""ACC3"",1]]","[[""Variation 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,5,126,Laughing,1,"[[""ACC3"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,1,50,Analog Strings 1,1,"[[""ACC3"",1]]","[[""Intro 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,8,96,Motion Ocean,1,"[[""ACC5"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,18,71,Jazz Clarinet,1,"[[""ACC3"",1]]","[[""Variation 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,15,56,Trumpet Shake Y+,1,"[[""ACC3"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,1,56,Trumpet Expr.1,1,"[[""ACC3"",1]]","[[""Intro 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,19,25,Steel Guitar GM,1,"[[""ACC4"",1]]","[[""Ending 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,16,56,Trumpet Expr.1,1,"[[""ACC4"",1]]","[[""Break"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,15,56,Trumpet Pro 3,1,"[[""ACC4"",1]]","[[""Ending 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,20,56,Trumpet Expr.1,1,"[[""ACC4"",1]]","[[""Ending 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,13,18,Super BX Perc.,1,"[[""ACC3"",1]]","[[""Ending 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,4,33,Finger E.Bass2,1,"[[""BASS"",1]]","[[""Intro 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,21,4,Suit E.Piano 1,1,"[[""ACC2"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,21,4,Club E. Piano,1,"[[""ACC2"",1]]","[[""Fill 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,21,4,Dyno Tine EP 1,1,"[[""ACC1"",1]]","[[""Fill 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,10,4,Club E. Piano,1,"[[""ACC1"",1]]","[[""Break"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,3,0,Piano & Strings,1,"[[""ACC1"",1]]","[[""Intro 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,4,0,Grand Piano,1,"[[""ACC1"",1]]","[[""Fill 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,5,39,Synth Bass 2 GM,1,"[[""BASS"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,33,Stick Bass,1,"[[""BASS"",1]]","[[""Intro 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,5,38,Synth Bass 1 GM,1,"[[""BASS"",1]]","[[""Fill 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,6,86,Fifths Lead GM,1,"[[""ACC3"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,6,32,Acoustic Bass GM,1,"[[""BASS"",1]]","[[""Variation 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,7,33,Finger Bass 2,1,"[[""BASS"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,7,5,EP Phase,1,"[[""ACC3"",1]]","[[""Variation 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,3,50,Analog Strings 1,1,"[[""ACC4"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,20,0,Classic Piano,1,"[[""ACC1"",1]]","[[""Ending 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,5,27,Clean Guitar 2,1,"[[""ACC2"",1]]","[[""Ending 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,18,48,Stereo Strings,1,"[[""ACC3"",1]]","[[""Ending 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,7,21,Fisa Master,1,"[[""ACC5"",1]]","[[""Ending 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,2,21,Master Accordion,1,"[[""ACC3"",1]]","[[""Fill 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,8,61,Glen & Friends,1,"[[""ACC2"",1]]","[[""Ending 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,1,25,Steel Guitar 2,1,"[[""ACC1"",1]]","[[""Break"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,4,25,12 Strings Gtr,1,"[[""ACC1"",1]]","[[""Ending 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,8,80,Gliding Square,1,"[[""ACC3"",1]]","[[""Variation 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,3,90,Noisy Stabb,1,"[[""ACC3"",1]]","[[""Intro 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,6,15,Santur,1,"[[""ACC4"",1]]","[[""Variation 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,16,28,Clean Guitar RX1,1,"[[""ACC2"",1]]","[[""Ending 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,14,27,Stra. Vel. Pro,1,"[[""ACC2"",1]]","[[""Ending 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,16,27,Clean Gtr Pro2,1,"[[""ACC3"",1]]","[[""Fill 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,16,27,Vintage S.1,1,"[[""ACC3"",1]]","[[""Ending 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,87,Electro Lead,1,"[[""ACC1"",1]]","[[""Variation 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,5,93,Metallic Pad GM,1,"[[""ACC1"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,2,39,Jungle Rez,1,"[[""ACC1"",1]]","[[""Intro 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,48,Stereo Strings,1,"[[""ACC2"",1]]","[[""Fill 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,3,15,Dulcimer GM,1,"[[""ACC2"",1]]","[[""Fill 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,5,27,Clean Jazz 1,1,"[[""ACC4"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,13,27,Stra. Vel. Pro,1,"[[""ACC4"",1]]","[[""Fill 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,16,4,Club E. Piano,1,"[[""ACC1"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,11,4,Tremolo Wurly,1,"[[""ACC1"",1]]","[[""Intro 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,5,89,Analog Pad 1,1,"[[""ACC5"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,8,50,Analog Strings 1,1,"[[""ACC5"",1]]","[[""Fill 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,7,48,Stereo Strings,1,"[[""ACC3"",1]]","[[""Ending 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,0,56,Trumpet Pro 1,1,"[[""ACC5"",1]]","[[""Fill 2"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,16,24,Nylon Gtr RX1,1,"[[""ACC4"",1]]","[[""Variation 4"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,12,24,RealNylon Gtr ST,1,"[[""ACC4"",1]]","[[""Intro 1"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
121,11,61,Tight Brass 1,1,"[[""ACC3"",1]]","[[""Ending 3"",1]]","{""cc:32"":1}",{},"{""n"":0,""nonzero"":0,""positive"":0,""negative"":0,""zero"":0,""max_abs"":0,""summary"":{}}","{""n"":0,""ge90"":0,""summary"":{}}",[],[]
