profile_id,origin,msb,lsb,program,sound,family,role,support_grade,styles,notes,stability,observed_fields,explicit_unknowns,exact_manual_dnc,community_candidates,completion_state
23584bc69df3e701cc12,FACTORY_CORPUS,121,21,4,Suit E.Piano 2,PIANO,ACC1,GOOD,9,1319,CONTEXT_DEPENDENT,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
7ca71f57ece69530c734,FACTORY_CORPUS,121,21,16,BX3 Gospel V.,ORGAN,ACC1,FALLBACK,1,16,UNKNOWN,12,8,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
a6dc9e057e3ee2680c99,FACTORY_CORPUS,121,21,27,Solid Guitar,GUITAR,ACC2,GOOD,7,4106,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
add03295318c7fd79464,FACTORY_CORPUS,121,21,28,5th Mute Gtr,GUITAR,ACC3,GOOD,5,4082,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
c3bc5f9a30401b167e78,FACTORY_CORPUS,121,21,56,Cornet Expr.,BRASS,ACC3,FALLBACK,1,310,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
aad7682b898382fe0f77,FACTORY_CORPUS,121,22,4,Dyno Tine EP 2,PIANO,ACC1,FALLBACK,2,406,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
76862b4f7440943a297e,FACTORY_CORPUS,121,22,16,Theatre Organ 1,ORGAN,ACC1,FALLBACK,1,210,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
b3cd844fe9f463c12bfc,FACTORY_CORPUS,121,22,27,Clean Jazz 1,GUITAR,ACC4,FALLBACK,1,54,UNKNOWN,13,7,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
0812fccfcdab53cea587,FACTORY_CORPUS,121,22,61,Dyna Brass 2,BRASS,ACC3,FALLBACK,1,112,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
8be9210c655552588e8f,FACTORY_CORPUS,121,23,4,Bell E. Piano 1,PIANO,ACC5,FALLBACK,1,24,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
d8af04a03369f7a7b009,FACTORY_CORPUS,121,23,16,Theatre Organ 2,ORGAN,ACC4,FALLBACK,1,100,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
fbde67738057be16d3d7,FACTORY_CORPUS,121,23,21,Master Accordion,ACCORDION_REED,ACC5,GOOD,6,1275,CONTEXT_DEPENDENT,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
23b95233a97cd838fd87,FACTORY_CORPUS,121,23,61,Sforzato Brass,BRASS,ACC2,GOOD,8,2451,MODERATE,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
9b499518953ddfeecb49,FACTORY_CORPUS,121,24,25,Pop SteelGtr RX1,GUITAR,ACC4,FALLBACK,2,954,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
277b4b0478aeb178fffa,FACTORY_CORPUS,121,24,27,'54 E. Guitar,GUITAR,ACC1,FALLBACK,1,627,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
fd4a21c5dc3b4a4448cc,OFFICIAL_MANUAL_ONLY,121,24,56,Trumpet DNC,BRASS,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
ef636b01e202d9aa5d67,FACTORY_CORPUS,121,24,61,Double Brass,BRASS,ACC2,FALLBACK,1,260,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
835dd1fb638b4bdc0ed1,OFFICIAL_MANUAL_ONLY,121,25,4,EP+Damper1 DNC,PIANO,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
10ba9c598081dcf0da45,FACTORY_CORPUS,121,25,21,Steirisch.Akk.1,ACCORDION_REED,ACC1,STRONG,12,16541,CONTEXT_DEPENDENT,16,4,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
5f5790a1dc4e707275a2,FACTORY_CORPUS,121,25,25,Pop SteelGtr RX2,GUITAR,ACC2,LIMITED,3,4066,UNKNOWN,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
375a33dbaec307312b54,OFFICIAL_MANUAL_ONLY,121,25,56,Cornet DNC,BRASS,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
21270ec6e78f3aa4d564,FACTORY_CORPUS,121,25,61,Brass Hit,BRASS,ACC4,FALLBACK,1,154,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
7a8b3bc6f76019f26863,OFFICIAL_MANUAL_ONLY,121,26,4,EP+Damper2 DNC,PIANO,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
2824d4917828d5105626,FACTORY_CORPUS,121,26,16,Tibia,ORGAN,ACC5,FALLBACK,1,224,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
742746f90be955255980,FACTORY_CORPUS,121,26,21,Steirisch.Akk.2,ACCORDION_REED,ACC3,FALLBACK,2,1268,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
c8a391e09b672362df1f,FACTORY_CORPUS,121,27,25,Mandolin Ens. 2,GUITAR,ACC4,FALLBACK,1,138,UNKNOWN,14,6,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
9f7f59d1c8d458838871,FACTORY_CORPUS,121,27,61,Tight Brass 1,BRASS,ACC2,GOOD,9,2432,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
c13f58ce4f68f5edf55e,FACTORY_CORPUS,121,28,16,Tibia & Vox,ORGAN,ACC5,FALLBACK,1,117,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
127de20743681e497fd8,FACTORY_CORPUS,121,28,21,Steirisch.Akk.4,ACCORDION_REED,ACC5,FALLBACK,2,573,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
6d2d00dd8bec256f832e,FACTORY_CORPUS,121,28,27,Real El. Gtr ST1,GUITAR,ACC2,FALLBACK,1,451,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
c7ffd94b290d5d7611f1,FACTORY_CORPUS,121,28,61,Tight Brass Pro,BRASS,ACC5,GOOD,7,2674,CONTEXT_DEPENDENT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
ed9d334cc30f0426d414,FACTORY_CORPUS,121,29,16,Post Horn Trem.,ORGAN,ACC5,FALLBACK,1,256,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
eab7fbf945ef1353f367,FACTORY_CORPUS,121,29,25,RealFolk Gtr ST1,GUITAR,ACC1,GOOD,6,5311,INSUFFICIENT_SPLIT_SUPPORT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
545914e07e3f519ecd2a,FACTORY_CORPUS,121,29,27,Real El.Gtr ST2,GUITAR,ACC2,GOOD,8,8642,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
b0d63fb43b86d0bd792b,FACTORY_CORPUS,121,29,61,Tight Brass 2,BRASS,ACC3,GOOD,5,1070,INSUFFICIENT_SPLIT_SUPPORT,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
b2cdd4d5d4f981608417,FACTORY_CORPUS,121,30,25,RealFolk Gtr ST2,GUITAR,ACC5,GOOD,5,2737,CONTEXT_DEPENDENT,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
68d17824af96ffd4b7d1,FACTORY_CORPUS,121,30,61,Brass of Power,BRASS,ACC4,LIMITED,4,522,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
ebfc4da952663b6451f8,FACTORY_CORPUS,121,31,16,Tibia & Kinura,ORGAN,ACC2,FALLBACK,1,121,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
3347a6f53540444410af,FACTORY_CORPUS,121,31,25,Real Steel Gtr,GUITAR,ACC3,LIMITED,3,1109,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
22af4a7a93f3cf2dc1dd,FACTORY_CORPUS,121,31,27,Real El. Guitar2,GUITAR,ACC4,FALLBACK,1,1950,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
55a2c50b83d5a1381586,FACTORY_CORPUS,121,32,0,Classic Piano,PIANO,ACC1,FALLBACK,1,7,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
67acfc4d0b1d0700f055,FACTORY_CORPUS,121,32,0,Grand Piano,PIANO,ACC1,LIMITED,4,109,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
42fca240e619154590bb,FACTORY_CORPUS,121,32,2,Grand&FM Stack,PIANO,ACC1,FALLBACK,1,34,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
c69b675bdab961404c36,FACTORY_CORPUS,121,32,4,Club E. Piano,PIANO,ACC1,FALLBACK,1,12,UNKNOWN,12,8,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
ffdd8650a8fdfcc2fc43,FACTORY_CORPUS,121,32,4,Detuned EP 1,PIANO,ACC1,FALLBACK,1,9,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
2ceb7feb74cdc8268dbc,FACTORY_CORPUS,121,32,4,Studio EP,PIANO,ACC4,FALLBACK,1,30,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
8bfc529a9d035d8071db,FACTORY_CORPUS,121,32,4,Vintage EP,PIANO,ACC1,FALLBACK,1,54,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
7117b8842e135089ec25,FACTORY_CORPUS,121,32,5,EP Phase,PIANO,ACC1,FALLBACK,1,41,UNKNOWN,12,8,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
2a596ef950ab4b610d4c,FACTORY_CORPUS,121,32,16,Tibia Vox Glock,ORGAN,ACC1,FALLBACK,1,208,UNKNOWN,14,6,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
d419bbb79513b0ea9058,FACTORY_CORPUS,121,32,18,BX3 Rock 3 V.,ORGAN,ACC4,FALLBACK,1,81,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
e2b0205721fe8c5e92fe,FACTORY_CORPUS,121,32,21,Sweet Musette,ACCORDION_REED,ACC4,FALLBACK,1,27,UNKNOWN,12,8,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
58ac9c6ecd4139af03d7,FACTORY_CORPUS,121,32,24,Nylon Gtr Pro2,GUITAR,ACC4,FALLBACK,1,122,UNKNOWN,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
2051b455001c97489338,FACTORY_CORPUS,121,32,24,Nylon Slide Pro,GUITAR,ACC2,FALLBACK,1,7,UNKNOWN,10,10,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
d981f0df452a70acf09b,FACTORY_CORPUS,121,32,24,Real Nylon Gtr,GUITAR,ACC2,FALLBACK,1,24,UNKNOWN,13,7,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
3b70e7ee0a1920a6d13d,FACTORY_CORPUS,121,32,25,Real Folk Gtr,GUITAR,ACC2,STRONG,13,12419,CONTEXT_DEPENDENT,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
1718d834cef32a01f6f4,FACTORY_CORPUS,121,32,25,Steel Guitar 3,GUITAR,ACC2,FALLBACK,1,21,UNKNOWN,12,8,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
b28a49b317bc4d6c15b1,FACTORY_CORPUS,121,32,26,Pedal Steel Gtr1,GUITAR,ACC3,FALLBACK,1,75,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
03e026363e1d5dfe4dc3,FACTORY_CORPUS,121,32,26,Pedal Steel Gtr2,GUITAR,ACC3,FALLBACK,1,58,UNKNOWN,15,5,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
6056d80d3d632212f413,FACTORY_CORPUS,121,32,27,Chorus Gtr Pro,GUITAR,ACC5,FALLBACK,1,16,UNKNOWN,13,7,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
02e4bd4972fde0545c54,FACTORY_CORPUS,121,32,27,Clean Gtr Pro1,GUITAR,ACC3,FALLBACK,2,136,UNKNOWN,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
cd3a6ea3735a966e59e3,FACTORY_CORPUS,121,32,27,Real El.Gtr ST2,GUITAR,ACC4,FALLBACK,1,85,UNKNOWN,14,6,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
64985acaed70f742e211,FACTORY_CORPUS,121,32,30,Dist. Guitar RX2,GUITAR,ACC4,FALLBACK,1,21,UNKNOWN,12,8,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
4b7d06814ebb0c83ca8e,FACTORY_CORPUS,121,32,61,Big Band Brass 1,BRASS,ACC5,FALLBACK,1,743,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
4c177dbb2aa1572a1d18,FACTORY_CORPUS,121,32,61,Tight Brass 3,BRASS,ACC3,FALLBACK,2,36,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
baf6fca10b3744f01b95,FACTORY_CORPUS,121,32,80,Sine Wave,SYNTH_LEAD,ACC3,FALLBACK,1,4,UNKNOWN,13,7,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
209c3744c56c95f5173f,FACTORY_CORPUS,121,33,25,Real 12 Strings,GUITAR,ACC3,FALLBACK,2,897,UNKNOWN,16,4,False,velocity_triggered_sample_switching,COMPLETE_WITH_EXPLICIT_UNKNOWNS
a6ca5c19995c7200958c,OFFICIAL_MANUAL_ONLY,121,34,25,RealFolk Gtr DNC,GUITAR,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
837f86ce3e0a1424cb78,FACTORY_CORPUS,121,34,61,Trpts &Trombs,BRASS,ACC3,LIMITED,3,536,UNKNOWN,15,5,False,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
1066bb1a13ee40fb41b8,OFFICIAL_MANUAL_ONLY,121,35,25,Steel Gtr DNC,GUITAR,MANUAL_ONLY,NO_FACTORY_SUPPORT,0,0,NO_FACTORY_SUPPORT,0,22,True,,COMPLETE_WITH_EXPLICIT_UNKNOWNS
