instrument_profile_id,msb,lsb,program,sound,role,family,origin,support_grade,stability,routing,protected,eligible_defects,controller_guards,grouped_proxy_models,unknown_count
NIP-69b50bc3c06a042af5ee,121,6,18,Super BX Perc.,ACC3,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,7
NIP-3847da62cbecf5a08119,121,6,25,Hackbrett,ACC2,GUITAR,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-628b84fc8b9e077cfd15,121,6,26,JazzGtr SlidePro,ACC2,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-6d58d069cce1d1bab037,121,6,27,Single Coil,ACC3,GUITAR,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-5560381bd74cf4647a74,121,6,28,Clean Mute Gtr,ACC2,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-20ae2280a76aae4f4864,121,6,33,Finger Bass 2,BASS,BASS,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,4
NIP-ba5c08219b541ba84e5b,121,6,34,Bass&Gtr Double,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,6
NIP-06e5bf2606e1e2e18a40,121,6,35,Woofer Pusher B.,BASS,BASS,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-bb181142f87fae62d243,121,6,39,Nasty Bass,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-27fc79f0daf82e9ab7cd,121,6,48,N Strings,ACC5,ENSEMBLE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-8ecfeb582169c64cb4e1,121,6,49,Movie Strings 2,ACC4,ENSEMBLE,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-43800c441e17f41cceb6,121,6,56,Dual Trumpets,ACC3,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-dbb4925cbdb7065d9550,121,6,57,Trombone Expr. 1,ACC4,BRASS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-16a352273a1067622013,121,6,73,Flute Muted,ACC3,PIPE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-449c0e0fe7629fb276b0,121,6,80,Sine Wave,ACC3,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,4
NIP-da26951ecf1094629992,121,6,81,Octo Lead,ACC4,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-f54c1223ac891090fdc0,121,6,89,Dark Pad,ACC4,SYNTH_PAD,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-ed38b5a2e6604e9529f2,121,6,90,Cross Sweep,ACC4,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-30f90b9d72a904b1783f,121,6,98,Bell Pad,ACC3,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-7260396038a834f1fe57,121,6,126,Stadium,ACC1,SFX,FACTORY_CORPUS,FALLBACK,UNKNOWN,PRESERVE,True,,,,5
NIP-544fe657bba86d479525,121,7,0,Piano & Strings,ACC1,PIANO,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,6
NIP-9b1502445c0b70b8cb20,121,7,2,Grand&FM Stack,ACC1,PIANO,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,4
NIP-55dab49ae29d1ff10d20,121,7,4,Studio EP,ACC4,PIANO,FACTORY_CORPUS,GOOD,MODERATE,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-7dc8bf8c2cd14b672f2d,121,7,19,Positive Organ,ACC1,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-32b448708f7299ed0094,121,7,25,Finger Key Off,ACC2,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,6
NIP-43dc2c9cd68bb9c42cd0,121,7,26,Jazz Guitar DNC,MANUAL_ONLY,GUITAR,OFFICIAL_MANUAL_ONLY,NO_FACTORY_SUPPORT,NO_FACTORY_SUPPORT,PRESERVE,True,,1|2|64|80|81,,22
NIP-c974ee3c97f52835c9ac,121,7,27,New Stra.Guitar,ACC2,GUITAR,FACTORY_CORPUS,GOOD,INSUFFICIENT_SPLIT_SUPPORT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-502a8fda3fbb57a9834b,121,7,30,Solo Dist.Guitar,ACC5,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,4
NIP-4c279ffe9b9f0a2357d9,121,7,32,Acous. Bass RX,BASS,BASS,FACTORY_CORPUS,GOOD,MODERATE,PRESERVE,True,,1|2|64|80|81,,5
NIP-3d0dcb3c2cdfd5d1c4f3,121,7,33,Finger Bass 3,BASS,BASS,FACTORY_CORPUS,STRONG,MODERATE,EXACT_PROXY_SUGGEST,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,drum_anchor_timing,4
NIP-d0aae21edfedf83f4849,121,7,48,Arco Strings,ACC5,ENSEMBLE,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-050d199eab206850bfc9,121,7,49,Movie Str.1 DNC,MANUAL_ONLY,ENSEMBLE,OFFICIAL_MANUAL_ONLY,NO_FACTORY_SUPPORT,NO_FACTORY_SUPPORT,PRESERVE,True,,1|2|64|80|81,,22
NIP-ea297a223db545892deb,121,7,57,Trombone Expr. 2,ACC1,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-4761b5008ed0371f28ff,121,7,61,Trpts & Brass,ACC4,BRASS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-822392329e75ce0e2a45,121,7,71,Folk Clarinet,ACC3,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-999135b73de7e412b0fa,121,7,73,Wooden Flute,ACC3,PIPE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-ad3b88d7d6df2af36ef2,121,7,91,Fresh Breath,ACC5,SYNTH_PAD,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-fd49bb07b495b84ab181,121,8,0,Rock Piano,ACC2,PIANO,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,4
NIP-8407dfc1a5328de1a85b,121,8,4,R&B E. Piano,ACC1,PIANO,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,6
NIP-c5969a35a021e5bac822,121,8,5,Hybrid EP,ACC1,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,7
NIP-38bb817506fc4bed3cd7,121,8,16,Jazz Organ,ACC3,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-b1d65a7b7399a26ed988,121,8,21,Fisa Master,ACC5,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-3a8b2f65b2c31cbcd7b3,121,8,24,Nylon Gtr Pro1,ACC1,GUITAR,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,4
NIP-474695f76b4cfb1fb874,121,8,28,Clean Funk,ACC2,GUITAR,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,6
NIP-d432a998d499db10ef48,121,8,30,Stereo Dist.Gtr,ACC5,GUITAR,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-94d65a13cc92a30d7a78,121,8,33,Chorus Fing.Bass,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-682c9f41fbc254899dc7,121,8,34,Pick Bass 2,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,6
NIP-36818edeb633e927e4d5,121,8,49,Movie Str.2 DNC,MANUAL_ONLY,ENSEMBLE,OFFICIAL_MANUAL_ONLY,NO_FACTORY_SUPPORT,NO_FACTORY_SUPPORT,PRESERVE,True,,1|2|64|80|81,,22
NIP-855c24380c135ab8eba6,121,8,57,Trombone Vel. 1,ACC5,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-28c7830beb4b0a7dead6,121,8,65,Alto Sax Pro,ACC3,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-80e668a65a21566a0df8,121,8,81,Phat Saw Lead,ACC3,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-86772163ec33563d7324,121,8,89,Analog Pad 1,ACC3,SYNTH_PAD,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-4f395e25ee77be5bb4ca,121,8,90,Noisy Stabb,ACC3,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,4
NIP-4194dca942033677cde1,121,9,0,Grand&MovingPad,ACC1,SYNTH_PAD,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-529fd77f2dc21eff264a,121,9,4,Thin E. Piano,ACC1,PIANO,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-487aa4a70b8eb5bb97b3,121,9,18,BX3 Jazz Pc. V.,ACC5,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-22289bff98ac59f428f3,121,9,19,Pipe Tutti 3,ACC2,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-1827dee4d403f1b6559f,121,9,24,Brazilian Guitar,ACC2,GUITAR,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,4
NIP-569cea08be2172e21263,121,9,25,Steel Folk Gtr,ACC2,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,4
NIP-85c59070cdabc8b9143d,121,9,27,L&R E.Guitar 1,ACC1,GUITAR,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-2ec9d1aa874f52c585f7,121,9,30,Dist. Guitar RX1,ACC1,GUITAR,FACTORY_CORPUS,GOOD,INSUFFICIENT_SPLIT_SUPPORT,PRESERVE,True,,1|2|64|80|81,,5
NIP-9c582651aad58ae9a7b7,121,9,32,Jazz Bass,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-8789f85a1f9071e5b725,121,9,33,Bright Finger B.,BASS,BASS,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,4
NIP-c6e41c2f430f61e5b8cd,121,9,38,Digi Bass 1,BASS,BASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,6
NIP-008c8b664e611e9a3102,121,9,48,Strings Quartet,ACC4,ENSEMBLE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-6e65cacad84683b9e872,121,9,52,Oh-Ah Voices,ACC5,ENSEMBLE,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-58f1f57b61759a7299b7,121,9,57,Trombone Vel. 2,ACC2,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-05769fc4945b0f2d984f,121,9,61,Trumpet Ens.,ACC5,BRASS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-075aba57cdf2b37d063d,121,9,66,Jazz Tenor 1,ACC5,REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-01d9a1a7214bd96684f4,121,9,73,Flute 2,ACC1,PIPE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,7
NIP-9bbff786384d7d33fa61,121,9,80,Gliding Square,ACC3,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,8
NIP-033d4ac082e806556320,121,9,81,Glide Lead,ACC4,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-f649396463a1fbc99d38,121,9,90,Mega Synth,ACC4,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-555a5dec69dc61d6d442,121,9,91,Full Vox Pad,ACC2,SYNTH_PAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-a4f468f541ad03f32a71,121,10,0,Grand Piano RX,ACC1,PIANO,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,PRESERVE,True,,64,,4
NIP-57f87dd770394f74b5d4,121,10,4,Dyno Tine EP 1,ACC2,PIANO,FACTORY_CORPUS,GOOD,MODERATE,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,6
NIP-bd4b408c3a7223740bdf,121,10,5,Phantom Tine,ACC1,PIANO,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-81eb417c125027ad002a,121,10,16,BX3 Rock 1 V.,ACC3,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-04091e8e30cd1bce59b2,121,10,18,Jimmy Organ V.,ACC2,ORGAN,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,6
NIP-4b209922a89dface1f8c,121,10,25,Mandolin Key Off,ACC4,GUITAR,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-2c3d58a3b440ab905961,121,10,28,Clean Funk RX1,ACC2,GUITAR,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,PRESERVE,True,,1|2|64|80|81,,4
NIP-811e3c846e336ec5e03f,121,10,30,Dist. Guitar RX2,ACC5,GUITAR,FACTORY_CORPUS,GOOD,INSUFFICIENT_SPLIT_SUPPORT,PRESERVE,True,,1|2|64|80|81,,5
NIP-8fa6133cb8b957acb92b,121,10,34,Picked Bass RX,BASS,BASS,FACTORY_CORPUS,LIMITED,UNKNOWN,PRESERVE,True,,1|2|64|80|81,,4
NIP-339fb121ae43379a9076,121,10,48,Symphonic Bows,ACC4,ENSEMBLE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-9d5b4da92ab0257d185b,121,10,52,Slow Choir,ACC2,ENSEMBLE,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,6
NIP-10aed75376d4f72d777e,121,10,56,Trumpet Pro 1,ACC5,BRASS,FACTORY_CORPUS,GOOD,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-d1295f36909f03a19b4b,121,10,57,Trombone Vel. 3,ACC1,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,7
NIP-abc9bd7413fb80e6a5da,121,10,61,Trombone Ens.,ACC4,BRASS,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-6fa361c3ad8203f61daa,121,10,81,Fire Wave,ACC2,SYNTH_LEAD,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,6
NIP-411bcdc85130632b5a98,121,10,90,Tecno Phonic,ACC2,SYNTH_PAD,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,GATE_TRUNCATE|GATE_OVERLAP|CHORD_DESYNC,1|2|64|80|81,,5
NIP-35e368909e6534bbb964,121,11,4,Club E. Piano,ACC2,PIANO,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,64,,5
NIP-f086ce5070afa1e8d1e9,121,11,17,Perc. Organ 5 V.,ACC2,ORGAN,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GATE_OVERLAP,,,7
NIP-a5b23159a1ea2987ad0d,121,11,21,Sweet Musette,ACC3,ACCORDION_REED,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE,1|2|64|80|81|aftertouch|pitch_bend,,5
NIP-f186c382bcc23049c077,121,11,24,Nylon Gtr Pro2,ACC4,GUITAR,FACTORY_CORPUS,GOOD,INSUFFICIENT_SPLIT_SUPPORT,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,4
NIP-23fe031488834377fe70,121,11,25,Mandolin Trem.,ACC5,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,7
NIP-11a397bcf9f42b5b484a,121,11,27,Country Nu,ACC1,GUITAR,FACTORY_CORPUS,FALLBACK,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|CHORD_DESYNC|GROOVE_DRIFT,1|2|64|80|81,,6
NIP-d1f39bd0978c96f331b3,121,11,28,Clean Funk RX2,ACC2,GUITAR,FACTORY_CORPUS,STRONG,CONTEXT_DEPENDENT,PRESERVE,True,,1|2|64|80|81,,4
NIP-fd597770372f3ada1f15,121,11,33,More mid! Bass,BASS,BASS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,5
NIP-cf8d682043dd6c0a31f5,121,11,38,Digi Bass 3,BASS,BASS,FACTORY_CORPUS,LIMITED,UNKNOWN,EXACT_EVIDENCE_ANALYZE,False,ONSET_SPIKE|GATE_TRUNCATE|GROOVE_DRIFT,1|2|64|80|81,,4
