msb,lsb,program,kit,key,hits,styles,v_absmin,v_workmin,v_idealmin,v_center,v_idealmax,v_workmax,v_absmax,dur_center,top_positions
120,0,117,Arabian Kit 2,46,158,2,85.0,98.1,102.0,105.0,105.0,108.0,108.0,44.0,"[[96,140],[60,5],[156,5],[12,3],[108,3],[48,1],[0,1]]"
120,0,34,Jazz Kit RX2,47,157,21,33.0,86.0,96.0,104.0,110.0,117.0,127.0,2.0,"[[96,40],[0,29],[132,24],[144,21],[48,14],[72,8],[60,6],[84,5]]"
120,0,42,Brush Kit RX1,49,157,16,30.0,40.0,68.0,82.0,95.0,105.0,127.0,2.0,"[[0,124],[96,14],[144,9],[120,4],[60,2],[48,1],[12,1],[168,1]]"
120,0,65,Latin Perc. Kit1,90,157,1,50.0,50.0,50.0,69.0,69.0,69.0,69.0,1.0,"[[96,124],[144,33]]"
120,0,117,Arabian Kit 2,13,157,1,53.0,104.0,109.0,111.0,127.0,127.0,127.0,77.0,"[[0,108],[156,17],[60,16],[96,11],[36,4],[132,1]]"
120,0,30,House Kit RX1,56,156,1,62.0,86.0,86.0,96.0,104.0,114.0,114.0,2.0,"[[96,60],[0,42],[144,32],[48,22]]"
120,0,9,HipHop Kit 1,44,156,1,33.0,35.0,41.0,51.0,81.0,81.0,113.0,1.0,"[[0,52],[48,41],[96,33],[144,30]]"
120,0,42,Brush Kit RX1,5,156,2,49.0,64.0,64.0,64.0,64.0,64.0,64.0,1.0,"[[132,142],[36,12],[120,2]]"
120,0,34,Jazz Kit RX2,64,156,3,90.0,95.0,100.0,105.0,118.0,121.0,121.0,46.0,"[[96,78],[144,68],[48,10]]"
120,0,27,House Kit 2,60,155,3,110.0,116.0,121.0,123.0,126.0,127.0,127.0,1.0,"[[0,115],[144,19],[48,19],[36,2]]"
120,0,33,Jazz Kit RX1,3,155,6,53.0,53.0,62.0,80.0,95.0,110.0,118.0,48.0,"[[60,107],[0,18],[144,16],[48,8],[96,4],[168,2]]"
120,0,15,Techno Kit 3,38,155,2,24.0,104.0,104.0,111.0,127.0,127.0,127.0,1.0,"[[0,136],[132,10],[60,7],[156,2]]"
120,0,65,Latin Perc. Kit1,43,155,5,63.0,84.0,84.0,88.0,88.0,117.0,127.0,83.0,"[[0,92],[96,60],[12,3]]"
120,0,15,Techno Kit 3,69,155,1,66.0,66.0,66.0,66.0,66.0,66.0,87.0,1.0,"[[0,148],[132,7]]"
120,0,2,Standard Kit RX3,59,154,5,45.0,67.2,84.25,88.0,93.0,97.0,114.0,33.0,"[[0,81],[96,57],[144,9],[48,7]]"
120,0,66,Trinity Perc.Kit,64,154,1,69.0,70.0,71.0,83.0,88.0,92.0,97.0,49.0,"[[0,150],[48,4]]"
120,0,1,Standard Kit RX2,49,153,14,50.0,73.0,97.0,110.0,115.0,120.0,127.0,1.0,"[[0,141],[96,4],[180,3],[132,3],[120,1],[156,1]]"
120,0,117,Arabian Kit 2,59,153,2,54.0,54.0,56.0,84.0,88.0,93.0,96.0,20.0,"[[96,65],[0,32],[144,24],[156,16],[132,11],[60,5]]"
120,0,6,Standard Kit RX4,20,152,3,33.0,33.0,49.0,89.0,127.0,127.0,127.0,2.0,"[[0,79],[96,37],[48,36]]"
120,0,33,Jazz Kit RX1,21,152,2,12.0,26.0,38.0,97.0,100.0,106.0,127.0,2.0,"[[0,88],[132,7],[96,7],[24,6],[36,6],[72,6],[120,6],[144,5]]"
120,0,65,Latin Perc. Kit1,42,152,3,22.0,36.0,48.0,57.0,60.0,70.0,127.0,138.0,"[[96,139],[0,7],[144,4],[120,2]]"
120,0,17,Power Kit 2,70,150,1,69.0,70.0,94.0,102.0,102.0,110.0,110.0,1.0,"[[0,65],[96,65],[120,10],[24,10]]"
120,0,35,Jazz Kit RX3,13,150,2,79.0,90.0,118.0,121.0,121.0,127.0,127.0,1.0,"[[0,121],[60,17],[156,5],[96,5],[48,2]]"
120,0,64,Percussion Kit,34,150,2,42.0,62.0,70.0,82.0,90.0,97.0,101.0,23.0,"[[96,46],[0,33],[144,33],[48,23],[168,8],[120,7]]"
120,0,34,Jazz Kit RX2,62,149,3,55.0,55.0,55.0,55.0,124.0,127.0,127.0,1.0,"[[48,80],[96,40],[144,29]]"
120,0,26,House Kit 1,44,148,5,29.0,29.0,75.0,102.0,120.0,124.0,126.0,1.0,"[[96,75],[0,49],[48,7],[180,5],[144,4],[84,4],[168,3],[72,1]]"
120,0,5,Standard Kit RX1,2,148,6,15.0,16.0,24.0,37.0,52.0,72.6,110.0,17.5,"[[48,46],[144,45],[96,38],[120,8],[132,5],[72,4],[0,1],[156,1]]"
120,0,66,Trinity Perc.Kit,27,148,1,13.0,13.0,51.0,64.0,72.0,88.0,106.0,1.0,"[[156,61],[0,44],[96,43]]"
120,0,3,Ambient Kit RX,70,147,2,17.0,26.0,29.5,64.0,98.0,110.0,114.0,11.0,"[[96,47],[144,45],[0,28],[48,27]]"
120,0,5,Standard Kit RX1,28,147,1,1.0,11.0,15.0,15.0,19.0,23.0,87.0,1.0,"[[144,81],[96,31],[0,18],[48,17]]"
120,0,30,House Kit RX1,16,147,1,68.0,111.0,111.0,113.0,126.0,127.0,127.0,1.0,"[[0,50],[96,48],[144,47],[48,2]]"
120,0,1,Standard Kit RX2,53,146,4,16.0,63.0,72.0,73.0,73.0,73.0,109.0,1.0,"[[96,126],[0,11],[132,4],[144,3],[60,2]]"
120,0,6,Standard Kit RX4,37,146,2,106.0,115.0,115.0,115.0,127.0,127.0,127.0,15.0,"[[0,145],[96,1]]"
120,0,27,House Kit 2,24,146,3,50.0,71.0,80.0,86.0,90.0,97.0,112.0,1.0,"[[0,66],[156,28],[60,28],[48,12],[144,11],[96,1]]"
120,0,32,Jazz Kit GM,35,146,2,40.0,120.0,120.0,120.0,120.0,120.0,120.0,23.0,"[[0,144],[96,2]]"
120,0,13,HipHop Kit 2,51,146,2,95.0,104.0,106.0,126.0,127.0,127.0,127.0,1.0,"[[0,114],[96,32]]"
120,0,125,Brush Kit 1,16,146,1,109.0,109.0,109.0,111.0,111.0,113.0,113.0,1.0,"[[0,60],[156,59],[96,27]]"
120,0,28,House Kit 3,35,145,2,66.0,107.0,127.0,127.0,127.0,127.0,127.0,432.5,"[[96,57],[144,42],[0,33],[48,9],[60,2],[156,1],[12,1]]"
120,0,66,Trinity Perc.Kit,75,144,7,36.0,65.0,74.0,99.5,102.0,105.0,105.0,114.5,"[[0,118],[60,12],[48,8],[144,3],[132,2],[96,1]]"
120,0,2,Standard Kit RX3,37,143,10,50.0,79.0,111.0,114.0,120.0,124.0,127.0,2.0,"[[0,121],[96,16],[144,3],[156,2],[108,1]]"
120,0,64,Percussion Kit,87,143,2,92.0,92.0,92.0,108.0,108.0,111.0,118.0,1.0,"[[0,56],[96,56],[84,27],[132,2],[36,2]]"
120,0,51,Arabian Kit 1,84,143,1,106.0,115.0,124.0,127.0,127.0,127.0,127.0,1.0,"[[96,72],[0,50],[156,20],[60,1]]"
120,0,34,Jazz Kit RX2,125,143,1,37.0,43.0,44.0,55.0,74.0,84.0,87.0,2.0,"[[0,84],[96,59]]"
120,0,123,Analog Kit,59,142,3,27.0,32.0,38.25,74.0,85.0,87.9,108.0,1.0,"[[0,75],[96,67]]"
120,0,17,Power Kit 2,59,142,1,82.0,94.0,106.0,106.0,106.0,110.0,110.0,1.0,"[[96,62],[0,61],[24,10],[120,9]]"
120,0,65,Latin Perc. Kit1,21,142,1,122.0,126.0,127.0,127.0,127.0,127.0,127.0,41.0,"[[0,142]]"
120,0,97,Elektro Kit 2,36,141,1,86.0,109.0,109.0,119.0,119.0,119.0,119.0,23.0,"[[0,103],[96,34],[48,2],[36,2]]"
120,0,0,Standard Kit GM,40,141,3,23.0,66.0,87.0,107.0,119.0,121.0,127.0,48.0,"[[0,84],[144,28],[48,15],[96,14]]"
120,0,74,Dance Kit RX,36,141,1,36.0,120.0,120.0,120.0,120.0,120.0,120.0,48.0,"[[0,123],[96,18]]"
120,0,34,Jazz Kit RX2,3,140,5,39.0,50.0,50.0,50.5,57.0,57.1,90.0,1.0,"[[60,76],[108,24],[132,21],[96,9],[0,3],[48,3],[144,2],[120,2]]"
120,0,0,Standard Kit GM,36,140,2,80.0,120.0,120.0,120.0,120.0,125.0,127.0,48.0,"[[0,108],[96,18],[144,11],[12,2],[48,1]]"
120,0,66,Trinity Perc.Kit,34,140,1,93.0,99.7,103.5,107.0,109.0,111.0,115.0,25.5,"[[96,66],[156,62],[60,5],[0,3],[72,2],[120,1],[144,1]]"
120,0,13,HipHop Kit 2,36,140,1,88.0,126.0,127.0,127.0,127.0,127.0,127.0,1.0,"[[0,57],[96,43],[48,31],[60,8],[156,1]]"
120,0,13,HipHop Kit 2,39,139,3,70.0,105.0,114.0,117.0,121.0,127.0,127.0,1.0,"[[0,89],[96,45],[60,5]]"
120,0,34,Jazz Kit RX2,25,139,14,36.0,60.0,70.0,85.0,94.0,112.4,127.0,72.0,"[[96,30],[144,23],[48,18],[156,18],[24,12],[0,11],[120,11],[132,6]]"
120,0,64,Percussion Kit,35,139,4,44.0,61.0,76.0,96.0,96.0,96.0,98.0,2.0,"[[0,36],[96,36],[168,24],[60,19],[156,8],[48,8],[36,4],[72,4]]"
120,0,26,House Kit 1,59,139,1,80.0,88.0,93.0,99.0,106.0,110.0,110.0,1.0,"[[0,62],[96,62],[60,15]]"
120,0,89,Pop Std. Kit 1,48,138,9,66.0,97.4,104.5,114.0,122.5,126.3,127.0,43.0,"[[96,52],[0,43],[144,27],[48,6],[168,5],[72,4],[180,1]]"
120,0,1,Standard Kit RX2,57,137,13,27.0,61.2,90.0,108.0,119.0,121.2,127.0,2.0,"[[0,120],[96,5],[132,5],[144,3],[168,2],[180,1],[24,1]]"
120,0,11,Techno Kit 1,62,137,2,108.0,110.0,110.0,111.0,114.0,117.0,117.0,1.0,"[[96,90],[144,47]]"
120,0,5,Standard Kit RX1,62,137,2,84.0,125.0,125.0,125.0,125.0,125.0,127.0,1.0,"[[96,137]]"
120,0,2,Standard Kit RX3,47,136,16,13.0,64.0,86.25,100.0,110.0,117.0,127.0,26.0,"[[96,36],[48,27],[144,26],[0,15],[12,7],[84,6],[60,5],[72,4]]"
120,0,72,Hip Hop Kit RX,51,134,1,64.0,64.0,65.0,67.0,71.0,71.0,73.0,1.0,"[[0,69],[96,65]]"
120,0,66,Trinity Perc.Kit,63,134,1,119.0,119.0,119.0,122.0,122.0,122.0,126.0,100.0,"[[0,134]]"
120,0,1,Standard Kit RX2,61,134,2,60.0,64.0,70.0,72.0,78.0,80.0,109.0,2.0,"[[96,52],[48,48],[144,24],[0,10]]"
120,0,1,Standard Kit RX2,62,133,4,68.0,83.6,106.0,126.0,127.0,127.0,127.0,1.0,"[[132,56],[96,28],[48,25],[144,24]]"
120,0,33,Jazz Kit RX1,48,130,14,26.0,64.0,78.0,95.5,110.0,118.0,126.0,2.0,"[[96,23],[0,19],[60,19],[132,16],[48,14],[156,8],[84,8],[108,4]]"
120,0,96,Elektro Kit 1,36,130,1,86.0,113.7,126.0,126.0,126.0,126.0,127.0,48.0,"[[0,119],[96,8],[144,3]]"
120,0,13,HipHop Kit 2,9,130,1,101.0,101.0,112.0,126.0,126.0,126.0,126.0,1.0,"[[0,83],[156,47]]"
120,0,43,Brush Kit RX2,70,130,1,56.0,56.0,62.0,62.0,77.0,77.0,77.0,1.0,"[[0,66],[96,64]]"
120,0,65,Latin Perc. Kit1,110,129,1,62.0,70.0,70.0,70.0,92.0,110.0,112.0,1.0,"[[0,128],[96,1]]"
120,0,41,Brush Kit 2,40,129,3,47.0,47.0,47.0,59.0,59.0,59.0,98.0,1.0,"[[0,128],[96,1]]"
120,0,12,Room Kit 2,69,128,1,16.0,16.0,31.0,52.0,77.25,105.0,105.0,1.0,"[[0,32],[48,32],[96,32],[144,32]]"
120,0,12,Room Kit 2,54,128,1,48.0,48.0,60.0,65.0,73.25,95.0,95.0,1.0,"[[0,32],[48,32],[96,32],[144,32]]"
120,0,4,Pop Std. Kit RX,43,127,10,62.0,87.0,98.0,111.0,121.0,127.0,127.0,20.0,"[[0,35],[96,20],[132,14],[144,11],[120,8],[180,8],[60,7],[48,7]]"
120,0,64,Percussion Kit,50,127,3,70.0,70.0,70.0,75.0,79.0,110.0,126.0,12.0,"[[0,73],[120,22],[132,22],[156,10]]"
120,0,123,Analog Kit,60,126,1,42.0,42.0,44.0,70.5,84.0,87.0,99.0,1.0,"[[0,47],[48,32],[96,32],[144,15]]"
120,0,42,Brush Kit RX1,59,126,12,12.0,40.0,40.0,66.0,85.0,96.5,100.0,1.0,"[[0,86],[120,6],[144,6],[72,6],[180,4],[12,4],[156,3],[48,2]]"
120,0,65,Latin Perc. Kit1,52,126,5,45.0,62.0,63.0,63.0,63.0,69.0,74.0,1.0,"[[96,88],[156,36],[144,2]]"
120,0,42,Brush Kit RX1,57,124,18,13.0,38.0,58.0,80.0,95.0,104.0,127.0,2.0,"[[0,79],[96,10],[132,8],[36,4],[108,3],[144,3],[84,2],[120,2]]"
120,0,27,House Kit 2,63,124,2,49.0,50.0,127.0,127.0,127.0,127.0,127.0,1.0,"[[96,60],[156,50],[132,5],[48,5],[0,4]]"
120,0,5,Standard Kit RX1,63,123,2,55.0,55.0,55.0,85.0,85.0,94.6,109.0,1.0,"[[96,58],[144,55],[60,8],[48,1],[0,1]]"
120,0,26,House Kit 1,17,122,2,37.0,37.0,44.0,115.0,115.0,120.0,127.0,1.0,"[[0,35],[144,32],[48,32],[96,7],[180,6],[132,4],[36,4],[84,1]]"
120,0,43,Brush Kit RX2,21,122,1,46.0,58.0,58.0,64.0,72.0,72.0,110.0,1.0,"[[0,76],[96,44],[36,2]]"
120,0,97,Elektro Kit 2,46,121,1,103.0,103.0,103.0,103.0,103.0,103.0,119.0,23.0,"[[96,121]]"
120,0,10,Jungle Kit,46,121,1,82.0,95.0,95.0,101.0,103.0,109.0,120.0,1.0,"[[60,51],[96,26],[0,23],[156,21]]"
120,0,64,Percussion Kit,31,120,4,48.0,78.0,79.0,83.0,100.0,102.2,126.0,2.0,"[[96,62],[48,25],[0,24],[144,4],[180,3],[84,2]]"
120,0,2,Standard Kit RX3,2,120,5,23.0,37.0,42.0,53.0,63.25,74.0,115.0,4.0,"[[48,41],[144,34],[0,11],[96,10],[156,8],[120,8],[180,4],[24,4]]"
120,0,28,House Kit 3,20,120,2,37.0,37.0,37.0,53.0,83.0,85.0,88.0,1.0,"[[48,58],[96,58],[0,3],[144,1]]"
120,0,5,Standard Kit RX1,64,120,2,55.0,55.0,55.0,85.0,85.0,85.0,86.0,1.0,"[[96,56],[144,56],[0,8]]"
120,0,10,Jungle Kit,36,119,1,46.0,46.0,76.0,109.0,116.0,127.0,127.0,1.0,"[[0,49],[156,48],[96,22]]"
120,0,97,Elektro Kit 2,38,118,1,58.0,82.0,119.0,122.0,122.0,122.0,122.0,23.0,"[[96,100],[0,5],[48,5],[108,2],[24,2],[72,2],[132,2]]"
120,0,72,Hip Hop Kit RX,38,118,1,82.0,111.4,115.0,116.0,118.0,119.0,123.0,1.0,"[[0,94],[156,10],[96,9],[60,4],[48,1]]"
120,0,3,Ambient Kit RX,44,117,2,32.0,80.0,87.0,105.0,127.0,127.0,127.0,1537.0,"[[0,94],[96,17],[48,4],[144,2]]"
120,0,10,Jungle Kit,37,117,1,101.0,101.0,114.0,116.0,122.0,122.0,127.0,1.0,"[[0,94],[60,23]]"
120,0,65,Latin Perc. Kit1,49,117,3,30.0,30.0,42.0,61.0,93.0,105.0,109.0,19.0,"[[96,46],[0,28],[144,26],[48,17]]"
120,0,34,Jazz Kit RX2,41,116,18,36.0,69.0,84.0,100.0,114.0,125.0,127.0,2.0,"[[96,29],[0,26],[132,13],[60,11],[48,10],[144,9],[156,5],[24,5]]"
120,0,48,Orchestra Kit GM,35,116,1,95.0,95.0,95.0,110.0,110.0,110.0,110.0,47.0,"[[0,112],[96,4]]"
120,0,6,Standard Kit RX4,82,116,1,80.0,80.0,85.25,87.5,88.25,89.0,89.0,32.0,"[[96,87],[0,29]]"
120,0,43,Brush Kit RX2,16,116,1,82.0,85.0,85.0,94.5,108.0,108.0,127.0,1.0,"[[0,61],[96,51],[108,2],[24,1],[12,1]]"
120,0,33,Jazz Kit RX1,47,115,19,55.0,84.4,94.5,102.0,113.5,120.0,127.0,20.0,"[[60,25],[96,20],[48,18],[144,16],[0,13],[132,11],[156,7],[72,2]]"
120,0,125,Brush Kit 1,49,115,11,14.0,29.6,58.0,76.0,86.0,101.0,126.0,2.0,"[[0,69],[96,16],[60,6],[132,6],[156,6],[36,4],[144,3],[108,2]]"
120,0,56,SFX Kit GM,50,115,1,123.0,123.0,127.0,127.0,127.0,127.0,127.0,1.0,"[[0,115]]"
120,0,56,SFX Kit GM,56,115,1,123.0,123.0,123.0,123.0,127.0,127.0,127.0,1.0,"[[0,115]]"
120,0,50,Bdrum&Sdrum Kit,40,114,1,51.0,108.6,110.0,110.0,110.0,119.0,120.0,12.0,"[[0,77],[96,17],[156,16],[168,4]]"
120,0,34,Jazz Kit RX2,32,114,5,20.0,32.0,49.0,66.0,67.0,68.0,82.0,20.0,"[[144,18],[72,14],[168,13],[96,12],[84,10],[180,9],[108,8],[36,7]]"
120,0,4,Pop Std. Kit RX,62,114,1,75.0,75.0,85.0,86.0,88.0,127.0,127.0,48.0,"[[0,59],[96,52],[108,3]]"
120,0,42,Brush Kit RX1,89,114,1,77.0,82.0,87.0,89.0,95.0,97.0,102.0,1.0,"[[96,57],[0,57]]"
120,0,12,Room Kit 2,70,113,1,17.0,17.0,17.0,37.0,69.0,105.0,105.0,1.0,"[[0,29],[60,28],[96,28],[156,28]]"
120,0,6,Standard Kit RX4,38,113,3,24.0,42.0,50.0,110.0,120.0,120.0,127.0,11.0,"[[0,80],[156,31],[60,2]]"
120,0,41,Brush Kit 2,54,113,1,60.0,64.0,66.0,68.0,72.0,75.2,80.0,29.0,"[[0,57],[96,56]]"
120,0,50,Bdrum&Sdrum Kit,63,112,1,40.0,70.0,120.0,120.0,120.0,120.0,123.0,12.0,"[[0,89],[60,13],[96,5],[156,4],[180,1]]"
120,0,74,Dance Kit RX,69,112,1,14.0,120.2,122.0,122.0,122.0,123.0,123.0,48.0,"[[96,112]]"
120,0,64,Percussion Kit,76,111,2,60.0,60.0,60.0,60.0,60.0,60.0,114.0,1.0,"[[96,99],[0,8],[36,4]]"
120,0,123,Analog Kit,64,111,1,44.0,44.0,69.0,86.0,111.0,113.0,125.0,1.0,"[[0,45],[144,32],[48,17],[96,17]]"
120,0,30,House Kit RX1,13,109,4,83.0,112.0,120.0,120.0,124.0,124.0,127.0,2.0,"[[0,99],[96,4],[48,2],[144,2],[156,2]]"
120,0,1,Standard Kit RX2,55,109,14,37.0,84.0,104.0,110.0,125.0,127.0,127.0,1.0,"[[0,79],[144,14],[132,9],[96,3],[120,2],[156,2]]"
120,0,30,House Kit RX1,49,109,8,65.0,86.0,99.0,105.0,110.0,122.0,127.0,1.0,"[[0,108],[96,1]]"
120,0,35,Jazz Kit RX3,37,109,1,20.0,58.0,62.0,69.0,96.0,100.0,120.0,1.0,"[[0,83],[144,20],[72,6]]"
120,0,4,Pop Std. Kit RX,41,109,8,46.0,63.4,82.0,105.0,126.0,127.0,127.0,48.0,"[[0,30],[96,25],[132,17],[60,16],[156,6],[72,5],[144,4],[168,2]]"
120,0,12,Room Kit 2,9,109,1,127.0,127.0,127.0,127.0,127.0,127.0,127.0,9.0,"[[96,72],[0,37]]"
120,0,19,Power Kit RX2,9,109,1,127.0,127.0,127.0,127.0,127.0,127.0,127.0,9.0,"[[96,71],[0,38]]"
120,0,96,Elektro Kit 1,80,108,1,60.0,73.0,84.0,93.0,96.0,97.0,101.0,48.0,"[[96,108]]"
120,0,73,Techno Kit RX,88,108,2,45.0,50.0,115.0,126.0,126.0,126.0,126.0,1.0,"[[0,78],[156,17],[96,13]]"
120,0,27,House Kit 2,21,108,1,83.0,86.5,91.0,94.0,105.0,108.0,108.0,1.0,"[[0,45],[144,41],[48,22]]"
120,0,5,Standard Kit RX1,25,107,9,13.0,61.0,74.0,127.0,127.0,127.0,127.0,191.0,"[[0,59],[96,18],[144,17],[48,4],[24,2],[72,2],[12,2],[168,2]]"
120,0,26,House Kit 1,12,107,2,47.0,83.0,122.5,126.0,126.0,127.0,127.0,1.0,"[[0,84],[60,9],[144,5],[24,2],[72,2],[48,2],[96,2],[168,1]]"
120,0,11,Techno Kit 1,39,107,2,105.0,105.0,105.0,110.0,117.0,117.0,117.0,1.0,"[[0,107]]"
120,0,117,Arabian Kit 2,64,107,2,62.0,62.0,74.0,78.0,94.0,102.0,106.0,19.0,"[[0,29],[144,24],[96,23],[156,13],[132,11],[108,4],[60,3]]"
120,0,74,Dance Kit RX,42,107,1,40.0,120.0,120.0,120.0,120.0,120.0,120.0,48.0,"[[0,107]]"
120,0,35,Jazz Kit RX3,63,107,1,108.0,108.0,108.0,114.0,114.0,117.0,117.0,1.0,"[[96,107]]"
120,0,34,Jazz Kit RX2,48,106,21,47.0,64.0,80.5,100.0,109.0,117.0,127.0,2.0,"[[144,23],[48,20],[96,17],[0,13],[60,12],[132,10],[156,4],[84,2]]"
120,0,57,SFX Kit 2,41,106,1,80.0,90.0,90.0,90.0,90.0,90.0,90.0,1.0,"[[0,106]]"
120,0,33,Jazz Kit RX1,59,105,4,29.0,35.0,44.0,59.0,70.0,86.0,100.0,1.0,"[[0,15],[132,14],[12,10],[36,10],[60,10],[84,10],[108,10],[156,10]]"
120,0,4,Pop Std. Kit RX,53,105,3,50.0,76.0,101.0,111.0,115.0,117.0,119.0,48.0,"[[0,82],[132,11],[72,6],[60,6]]"
120,0,117,Arabian Kit 2,51,105,2,14.0,23.0,39.0,55.0,73.0,83.0,96.0,1.0,"[[0,12],[156,11],[60,10],[12,8],[36,8],[48,8],[84,8],[96,8]]"
120,0,33,Jazz Kit RX1,82,105,1,48.0,48.0,64.0,67.0,70.0,81.0,81.0,7.0,"[[132,63],[0,21],[60,21]]"
120,0,73,Techno Kit RX,24,105,1,56.0,95.0,105.0,114.0,114.0,122.0,122.0,1.0,"[[0,83],[156,22]]"
120,0,2,Standard Kit RX3,4,104,5,12.0,36.0,50.0,62.0,72.5,82.0,90.0,4.0,"[[144,25],[96,19],[48,17],[156,11],[0,11],[60,6],[132,6],[180,4]]"
120,0,74,Dance Kit RX,46,104,1,25.0,120.0,120.0,120.0,120.0,120.0,120.0,48.0,"[[96,104]]"
120,0,15,Techno Kit 3,51,104,1,39.0,86.0,94.0,110.0,110.0,114.0,114.0,1.0,"[[0,88],[132,10],[60,6]]"
120,0,43,Brush Kit RX2,59,103,7,29.0,35.0,39.0,51.0,84.5,96.0,127.0,1.0,"[[0,47],[132,11],[48,8],[156,8],[144,7],[96,4],[24,4],[108,4]]"
120,0,64,Percussion Kit,39,102,3,72.0,86.0,102.0,102.0,102.0,102.0,108.0,49.0,"[[0,85],[96,8],[144,8],[132,1]]"
120,0,26,House Kit 1,56,102,2,62.0,64.0,78.0,78.0,78.0,78.0,92.0,2.0,"[[0,44],[96,25],[144,18],[48,15]]"
120,0,90,Pop Std. Kit 2,18,102,2,80.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,"[[0,97],[96,3],[132,1],[156,1]]"
120,0,11,Techno Kit 1,42,102,1,87.0,96.0,96.0,99.0,105.75,108.0,111.0,1.0,"[[0,102]]"
120,0,15,Techno Kit 3,42,102,2,1.0,96.0,96.0,96.0,96.0,126.0,126.0,1.0,"[[96,65],[0,37]]"
120,0,5,Standard Kit RX1,50,101,11,38.0,77.0,90.0,99.0,114.0,127.0,127.0,10.5,"[[0,25],[96,19],[48,17],[12,11],[132,6],[144,5],[24,4],[36,2]]"
120,0,89,Pop Std. Kit 1,53,100,3,50.0,72.8,80.0,94.0,115.25,126.1,127.0,48.0,"[[96,51],[0,48],[144,1]]"
120,0,65,Latin Perc. Kit1,50,100,3,32.0,53.0,63.0,63.0,68.0,84.6,115.0,19.0,"[[0,50],[96,46],[144,4]]"
120,0,3,Ambient Kit RX,38,100,1,4.0,4.0,4.0,4.0,44.0,44.0,44.0,1.0,"[[48,52],[144,48]]"
120,0,72,Hip Hop Kit RX,39,100,1,102.0,102.0,102.0,103.5,105.0,105.0,105.0,1.0,"[[180,100]]"
120,0,1,Standard Kit RX2,1,99,6,48.0,48.0,50.0,67.0,74.0,81.6,101.0,1.0,"[[108,41],[96,32],[0,8],[36,8],[144,6],[120,2],[132,1],[156,1]]"
120,0,11,Techno Kit 1,61,99,2,93.0,93.0,96.0,115.0,115.0,115.0,115.0,23.0,"[[60,49],[144,49],[0,1]]"
120,0,3,Ambient Kit RX,40,99,1,47.0,65.6,80.0,120.0,127.0,127.0,127.0,18364.0,"[[0,65],[144,18],[48,14],[96,2]]"
120,0,1,Standard Kit RX2,64,98,2,80.0,87.0,93.0,101.0,109.0,118.0,118.0,1.0,"[[96,56],[144,27],[156,15]]"
120,0,4,Pop Std. Kit RX,45,98,11,70.0,85.0,98.0,117.0,125.0,127.0,127.0,24.0,"[[0,26],[96,18],[48,15],[132,10],[144,8],[12,5],[24,4],[72,3]]"
120,0,117,Arabian Kit 2,78,98,1,70.0,80.0,84.0,87.0,93.0,96.0,102.0,73.0,"[[0,98]]"
120,0,27,House Kit 2,61,98,2,49.0,63.2,104.0,127.0,127.0,127.0,127.0,1.0,"[[60,78],[48,10],[144,10]]"
120,0,89,Pop Std. Kit 1,51,97,4,86.0,87.0,87.0,107.0,117.0,127.0,127.0,48.0,"[[0,40],[96,19],[60,18],[132,18],[144,2]]"
120,0,5,Standard Kit RX1,19,97,5,71.0,83.0,83.0,100.0,115.0,120.4,121.0,49.0,"[[144,31],[0,27],[96,25],[132,4],[108,4],[36,2],[48,2],[60,1]]"
120,0,42,Brush Kit RX1,6,97,2,50.0,64.0,64.0,64.0,103.0,127.0,127.0,1.0,"[[132,46],[0,34],[36,4],[108,3],[12,3],[96,3],[60,2],[120,1]]"
120,0,27,House Kit 2,32,97,1,78.0,80.0,82.0,86.0,88.0,90.0,92.0,1.0,"[[96,97]]"
120,0,64,Percussion Kit,27,97,3,60.0,70.0,70.0,70.0,80.0,98.0,119.0,47.0,"[[48,91],[96,4],[132,1],[0,1]]"
120,0,4,Pop Std. Kit RX,37,97,5,90.0,98.0,107.0,116.0,127.0,127.0,127.0,79.0,"[[0,95],[96,2]]"
120,0,48,Orchestra Kit GM,54,96,2,68.0,68.0,72.0,74.0,78.0,84.0,86.0,21.0,"[[96,92],[60,2],[0,2]]"
120,0,30,House Kit RX1,24,96,1,41.0,53.0,66.0,74.0,82.0,86.0,94.0,1.0,"[[0,43],[144,35],[48,18]]"
120,0,117,Arabian Kit 2,39,96,1,92.0,107.0,107.0,109.0,111.0,127.0,127.0,87.0,"[[0,72],[96,8],[60,8],[156,5],[12,2],[180,1]]"
120,0,18,Power Kit RX1,46,96,2,68.0,70.0,80.0,90.0,96.25,100.0,111.0,1.0,"[[0,81],[96,15]]"
120,0,10,Jungle Kit,69,96,1,47.0,47.0,57.5,76.5,99.0,120.0,120.0,47.0,"[[0,24],[48,24],[96,24],[144,24]]"
120,0,123,Analog Kit,37,95,4,50.0,75.0,87.5,116.0,121.0,125.0,126.0,1.0,"[[0,76],[60,8],[48,3],[96,3],[144,3],[156,2]]"
120,0,28,House Kit 3,46,95,5,68.0,68.0,87.5,93.0,110.0,127.0,127.0,1.0,"[[96,67],[60,11],[144,7],[0,6],[48,4]]"
120,0,90,Pop Std. Kit 2,64,95,3,98.0,112.0,117.0,117.0,127.0,127.0,127.0,4.0,"[[96,47],[0,46],[144,2]]"
